t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
4781794597184,12.719127,1788966320767114178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781814560512,12.73909,1788966320787111097,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781834544768,12.759074,1788966320807110826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781854591584,12.779121,1788966320827110899,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781874572160,12.799102,1788966320847110508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781894467360,12.818997,1788966320867110789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781914572416,12.839102,1788966320887110892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781934551392,12.859081,1788966320907110607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781954537184,12.879067,1788966320927110625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781974561280,12.899091,1788966320947110656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781994553952,12.919084,1788966320967110939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782014539872,12.939069,1788966320987110722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782034572640,12.959102,1788966321007111067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782054561280,12.979091,1788966321027110627,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782074529920,12.99906,1788966321047110600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782094634560,13.019164,1788966321067110889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782114538048,13.039068,1788966321087111111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782134525600,13.059055,1788966321107110776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782154534368,13.079064,1788966321127111159,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782174546624,13.099076,1788966321147111661,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782194611296,13.119141,1788966321167110301,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782214543840,13.139073,1788966321187111122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782234527264,13.159057,1788966321207110812,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782254578976,13.179109,1788966321227110851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782274538080,13.199068,1788966321247110421,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782294487136,13.219017,1788966321267124053,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782314545952,13.239076,1788966321287117088,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782334540224,13.25907,1788966321307111244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782354548288,13.279078,1788966321327111131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782374582720,13.299112,1788966321347111157,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782394547712,13.319077,1788966321367111400,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782414523232,13.339053,1788966321387110715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782434557184,13.359087,1788966321407110666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782454548256,13.379078,1788966321427110720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782474512672,13.399042,1788966321447110703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782494412224,13.418942,1788966321467111131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782514518752,13.439048,1788966321487111537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782534510976,13.459041,1788966321507111139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782554533408,13.479063,1788966321527111089,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782574528928,13.499059,1788966321547110669,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782594590496,13.51912,1788966321567110938,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782614544480,13.539074,1788966321587110997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782634514432,13.559044,1788966321607110994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782654553344,13.579083,1788966321627110763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782674508352,13.599038,1788966321647125545,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782694410144,13.61894,1788966321667111244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782714526688,13.639056,1788966321687110651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782734500000,13.65903,1788966321707124717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782754506592,13.679036,1788966321727111522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782774533568,13.699063,1788966321747111033,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782794540000,13.71907,1788966321767111417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782814506080,13.739036,1788966321787111435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782834519072,13.759049,1788966321807114449,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782854522368,13.779052,1788966321827111088,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782874496160,13.799026,1788966321847110743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782894391200,13.818921,1788966321867110695,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782914502432,13.839032,1788966321887110558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782934520288,13.85905,1788966321907116843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782954509472,13.879039,1788966321927116696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782974503872,13.899033,1788966321947116880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782994531104,13.919061,1788966321967115503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783014532800,13.939062,1788966321987114340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783034517984,13.959048,1788966322007111437,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783054497984,13.979028,1788966322027110926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783074533728,13.999063,1788966322047110761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783094577184,14.019107,1788966322067111391,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783114542976,14.039073,1788966322087110824,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783134488672,14.059018,1788966322107111006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783154465440,14.078995,1788966322127110852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783174517952,14.099048,1788966322147111928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783194536224,14.119066,1788966322167111334,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783214488256,14.139018,1788966322187111627,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783234510112,14.15904,1788966322207110833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783254511104,14.179041,1788966322227114497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783274574336,14.199104,1788966322247111255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783294396832,14.218926,1788966322267110273,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783314479872,14.239009,1788966322287111247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783334474112,14.259004,1788966322307110351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783354529632,14.279059,1788966322327110500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783374490912,14.299021,1788966322347110298,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783394524256,14.319054,1788966322367117470,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783414489856,14.339019,1788966322387111312,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783434528000,14.359058,1788966322407123235,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783454494464,14.379024,1788966322427111140,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783474506048,14.399036,1788966322447110736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783494378752,14.418908,1788966322467110730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783514470176,14.439,1788966322487110615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783534494752,14.459024,1788966322507110708,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783554477216,14.479007,1788966322527111059,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783574468544,14.498998,1788966322547111135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783594493024,14.519023,1788966322567110850,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783614483392,14.539013,1788966322587110477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783634506272,14.559036,1788966322607111108,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783654482784,14.579012,1788966322627111115,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783674460512,14.59899,1788966322647111830,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783694386624,14.618916,1788966322667110483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783714474944,14.639005,1788966322687111021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783734465600,14.658995,1788966322707110713,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783754487936,14.679018,1788966322727110538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783774531008,14.699061,1788966322747110751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783794483712,14.719013,1788966322767110748,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783814475264,14.739005,1788966322787110678,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783834471040,14.759001,1788966322807111248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783854465696,14.778995,1788966322827111438,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783874470976,14.799001,1788966322847111597,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783894337280,14.818867,1788966322867111212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
