t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4776804764064,7.7457348,0,,0.0010884047,-0.0037569957,0.0013602573,9.9688683,-0.47299001,1.036752,0.73975497,-0.072321996,-0.66712499,-0.049757998,-0.38777926,-1.4631884,0.21466375
4776806765184,7.747736,0,,0.0010884047,-0.0037569957,0.0013602573,9.9688683,-0.47299001,1.036752,0.73975497,-0.072321996,-0.66712499,-0.049757998,-0.38777926,-1.4631884,0.21466375
4776808772416,7.7497432,0,,0.0010884047,-0.0037569957,0.0013602573,9.9688683,-0.47299001,1.036752,0.73975497,-0.072321996,-0.66712499,-0.049757998,-0.38777926,-1.4631884,0.21466375
4776810766592,7.7517374,0,,0.0060138812,-0.0020391728,-0.005545749,9.8556757,-0.40517601,1.024683,0.73975199,-0.072310001,-0.66712999,-0.049747001,-0.38778612,-1.4631996,0.21470363
4776812758656,7.7537294,0,,0.0060138812,-0.0020391728,-0.005545749,9.8556757,-0.40517601,1.024683,0.73975199,-0.072310001,-0.66712999,-0.049747001,-0.38778612,-1.4631996,0.21470363
4776814949664,7.7559204,0,,0.0060138812,-0.0020391728,-0.005545749,9.8556757,-0.40517601,1.024683,0.73975199,-0.072310001,-0.66712999,-0.049747001,-0.38778612,-1.4631996,0.21470363
4776816756416,7.7577272,0,,0.0060138812,-0.0020391728,-0.005545749,9.8556757,-0.40517601,1.024683,0.73975199,-0.072310001,-0.66712999,-0.049747001,-0.38778612,-1.4631996,0.21470363
4776818757728,7.7597285,0,,0.0060138812,-0.0020391728,-0.005545749,9.8556757,-0.40517601,1.024683,0.73975199,-0.072310001,-0.66712999,-0.049747001,-0.38778612,-1.4631996,0.21470363
4776820753856,7.7617246,0,,0.00078337358,0.002142985,-0.00013318608,9.6180782,-0.37792501,0.97964001,0.73975998,-0.072284997,-0.66712302,-0.049761001,-0.38723234,-1.4631949,0.21416604
4776822787232,7.763758,0,,0.00078337358,0.002142985,-0.00013318608,9.6180782,-0.37792501,0.97964001,0.73975998,-0.072284997,-0.66712302,-0.049761001,-0.38723234,-1.4631949,0.21416604
4776824749568,7.7657204,0,,0.0063803129,-0.00028817132,0.0025913951,9.6743364,-0.351226,1.001765,0.73976302,-0.072282001,-0.66711998,-0.049754001,-0.38723584,-1.4631862,0.21418365
4776826795584,7.7677664,0,,0.0063803129,-0.00028817132,0.0025913951,9.6743364,-0.351226,1.001765,0.73976302,-0.072282001,-0.66711998,-0.049754001,-0.38723584,-1.4631862,0.21418365
4776828757824,7.7697286,0,,0.0063803129,-0.00028817132,0.0025913951,9.6743364,-0.351226,1.001765,0.73976302,-0.072282001,-0.66711998,-0.049754001,-0.38723584,-1.4631862,0.21418365
4776830802400,7.7717732,0,,0.0018495777,-0.0039405346,0.0010727143,9.7001419,-0.41912898,0.96807998,0.73976302,-0.072278999,-0.66712099,-0.049748998,-0.38726447,-1.4631862,0.21422281
4776832788832,7.7737596,0,,0.0018495777,-0.0039405346,0.0010727143,9.7001419,-0.41912898,0.96807998,0.73976302,-0.072278999,-0.66712099,-0.049748998,-0.38726447,-1.4631862,0.21422281
4776834833280,7.7758041,0,,0.0041688063,-0.0023702617,0.0016161051,9.7516775,-0.38070101,0.970981,0.73975801,-0.072275996,-0.66712803,-0.049738001,-0.38739267,-1.4632017,0.21437172
4776836796512,7.7777673,0,,0.0041688063,-0.0023702617,0.0016161051,9.7516775,-0.38070101,0.970981,0.73975801,-0.072275996,-0.66712803,-0.049738001,-0.38739267,-1.4632017,0.21437172
4776838804704,7.7797755,0,,0.0041688063,-0.0023702617,0.0016161051,9.7516775,-0.38070101,0.970981,0.73975801,-0.072275996,-0.66712803,-0.049738001,-0.38739267,-1.4632017,0.21437172
4776840803232,7.781774,0,,0.0017946174,-0.0043412272,-0.0014472794,9.8198767,-0.40535799,0.95780301,0.73975199,-0.072269998,-0.667135,-0.049736001,-0.38739583,-1.4632178,0.21438598
4776842814208,7.783785,0,,0.0017946174,-0.0043412272,-0.0014472794,9.8198767,-0.40535799,0.95780301,0.73975199,-0.072269998,-0.667135,-0.049736001,-0.38739583,-1.4632178,0.21438598
4776844797920,7.7857687,0,,0.0017946174,-0.0043412272,-0.0014472794,9.8198767,-0.40535799,0.95780301,0.73975199,-0.072269998,-0.667135,-0.049736001,-0.38739583,-1.4632178,0.21438598
