t_recv_ns,t_s,t_stamp_ns,mos_temperature_0,mos_temperature_1,mos_temperature_2,mos_temperature_3,mos_temperature_4,mos_temperature_5,mos_temperature_6,mos_temperature_7,mos_temperature_8,mos_temperature_9,mos_temperature_10,mos_temperature_11,mos_temperature_12,mos_temperature_13,mos_temperature_14,mos_temperature_15,mos_temperature_16,mos_temperature_17,mos_temperature_18,mos_temperature_19,mos_temperature_20,mos_temperature_21,mos_temperature_22,mos_temperature_23,mos_temperature_24,motor_temperature_0,motor_temperature_1,motor_temperature_2,motor_temperature_3,motor_temperature_4,motor_temperature_5,motor_temperature_6,motor_temperature_7,motor_temperature_8,motor_temperature_9,motor_temperature_10,motor_temperature_11,motor_temperature_12,motor_temperature_13,motor_temperature_14,motor_temperature_15,motor_temperature_16,motor_temperature_17,motor_temperature_18,motor_temperature_19,motor_temperature_20,motor_temperature_21,motor_temperature_22,motor_temperature_23,motor_temperature_24,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_cmd_8,tau_cmd_9,tau_cmd_10,tau_cmd_11,tau_cmd_12,tau_cmd_13,tau_cmd_14,tau_cmd_15,tau_cmd_16,tau_cmd_17,tau_cmd_18,tau_cmd_19,tau_cmd_20,tau_cmd_21,tau_cmd_22,tau_cmd_23,tau_cmd_24
4778774704928,9.7157086,0,35.561913,33.822388,32.792404,31.382469,32.806137,33.538567,34.939346,34.1474,33.199814,30.659187,32.938889,32.796982,38.258186,40.991074,37.438774,34.197754,32.980087,32.41703,39.535362,35.410851,34.348824,34.206909,33.222702,39.526207,4688089.7,32.737465,30.695808,29.761963,29.340813,29.67498,29.853516,32.426186,31.116959,30.114441,28.594643,30.059509,29.569695,36.074615,39.507896,39.343102,32.838181,31.689171,30.434883,36.482033,33.121994,31.336693,32.238495,31.190201,36.326393,4688089.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.8061218,-7.1549683,-1.8265076,0.20599365,0.14190674,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688089.7
4778794734848,9.7357386,0,35.561913,33.81781,32.796982,31.382469,32.801559,33.543144,34.948502,34.1474,33.199814,30.659187,32.934311,32.796982,38.258186,40.981918,37.429619,34.188599,32.97551,32.412453,39.53994,35.420006,34.348824,34.211487,33.22728,39.530785,4688109.7,32.723732,30.704964,29.784851,29.336235,29.684135,29.862671,32.426186,31.112381,30.137329,28.594643,30.059509,29.574272,36.092926,39.480431,39.324791,32.847336,31.675438,30.416573,36.491188,33.135727,31.332115,32.261391,31.203934,36.321815,4688109.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5935059,-7.9606323,-2.1835632,-0.55389404,0.25177002,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688109.7
4778814691392,9.7556951,0,35.56649,33.81781,32.796982,31.373314,32.796982,33.543144,34.943924,34.1474,33.195236,30.65461,32.938889,32.796982,38.249023,40.986496,37.429619,34.193176,32.980087,32.41703,39.53994,35.415428,34.348824,34.211487,33.22728,39.517052,4688129.7,32.737465,30.704964,29.775696,29.331657,29.665825,29.848938,32.444496,31.126114,30.119019,28.603798,30.064087,29.569695,36.088348,39.494164,39.320213,32.847336,31.693748,30.430305,36.491188,33.108261,31.32296,32.243073,31.217667,36.344704,4688129.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.6118164,-8.6289673,-1.808197,-0.70037842,0.13275146,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688129.7
4778834696352,9.7757001,0,35.56649,33.822388,32.792404,31.382469,32.796982,33.538567,34.943924,34.1474,33.208969,30.65461,32.943466,32.792404,38.249023,40.991074,37.434196,34.193176,32.980087,32.421608,39.544518,35.415428,34.348824,34.211487,33.22728,39.526207,4688149.7,32.742043,30.709541,29.757385,29.336235,29.670403,29.853516,32.421608,31.112381,30.105286,28.585487,30.086975,29.565117,36.088348,39.503319,39.352257,32.842758,31.680016,30.448616,36.509499,33.131149,31.309227,32.233917,31.217667,36.326393,4688149.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5935059,-8.3268433,-1.9913025,-0.26092529,0.37078857,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688149.7
4778854736800,9.7957405,0,35.561913,33.81781,32.796982,31.382469,32.792404,33.547722,34.943924,34.142822,33.204391,30.65461,32.943466,32.801559,38.253609,40.986496,37.434196,34.193176,32.970932,32.421608,39.535362,35.415428,34.344246,34.211487,33.231857,39.517052,4688169.7,32.737465,30.700386,29.757385,29.340813,29.693291,29.867249,32.435341,31.116959,30.114441,28.594643,30.07782,29.57885,36.079193,39.489586,39.320213,32.838181,31.702904,30.439461,36.500343,33.131149,31.32296,32.252235,31.208511,36.303505,4688169.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5294189,-8.5465698,-2.0279236,-0.40740967,0.17852783,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688169.7
4778874700480,9.8157042,0,35.557335,33.822388,32.796982,31.377892,32.796982,33.547722,34.939346,34.1474,33.199814,30.659187,32.938889,32.796982,38.249023,40.995651,37.434196,34.188599,32.97551,32.421608,39.544518,35.415428,34.348824,34.211487,33.22728,39.526207,4688189.7,32.737465,30.686653,29.784851,29.349968,29.688713,29.848938,32.426186,31.121536,30.119019,28.608376,30.059509,29.560539,36.088348,39.480431,39.324791,32.842758,31.67086,30.425728,36.477455,33.117416,31.318382,32.252235,31.213089,36.31266,4688189.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.3005371,-8.1254272,-1.808197,-0.61798096,0.5355835,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688189.7
4778894878368,9.8358821,0,35.56649,33.808655,32.787827,31.377892,32.796982,33.547722,34.943924,34.1474,33.204391,30.65461,32.934311,32.792404,38.244446,40.986496,37.438774,34.193176,32.980087,32.412453,39.53994,35.410851,34.344246,34.206909,33.22728,39.521629,4688209.7,32.737465,30.700386,29.784851,29.349968,29.670403,29.858093,32.430763,31.103226,30.105286,28.59922,30.059509,29.569695,36.074615,39.494164,39.320213,32.851913,31.689171,30.430305,36.48661,33.108261,31.32296,32.252235,31.208511,36.326393,4688209.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5202637,-8.1712036,-1.8997498,-0.84686279,0.38909912,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688209.7
4778914716736,9.8557204,0,35.561913,33.81781,32.792404,31.377892,32.796982,33.543144,34.943924,34.1474,33.204391,30.663765,32.943466,32.806137,38.249023,40.986496,37.434196,34.184021,32.97551,32.41703,39.535362,35.410851,34.353401,34.216064,33.231857,39.526207,4688229.7,32.732887,30.714119,29.789429,29.34539,29.670403,29.858093,32.41703,31.121536,30.109863,28.59922,30.064087,29.555962,36.083771,39.498741,39.324791,32.833603,31.675438,30.448616,36.500343,33.131149,31.32296,32.24765,31.194778,36.335548,4688229.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.2822266,-7.6585083,-1.7257996,-0.83770752,0.28839111,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688229.7
4778934708672,9.8757124,0,35.561913,33.813232,32.787827,31.377892,32.801559,33.543144,34.939346,34.151978,33.204391,30.663765,32.943466,32.801559,38.253609,40.995651,37.429619,34.193176,32.97551,32.412453,39.53994,35.415428,34.348824,34.211487,33.231857,39.526207,4688249.7,32.72831,30.704964,29.766541,29.340813,29.67498,29.84436,32.421608,31.116959,30.132751,28.585487,30.032043,29.560539,36.079193,39.489586,39.320213,32.838181,31.693748,30.425728,36.472878,33.126572,31.318382,32.252235,31.213089,36.340126,4688249.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.4582214,-7.1275024,-1.7532654,-1.2771912,0.24261475,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688249.7
4778954688832,9.8956925,0,35.557335,33.81781,32.796982,31.382469,32.796982,33.543144,34.943924,34.142822,33.204391,30.65461,32.934311,32.796982,38.253609,40.995651,37.438774,34.193176,32.97551,32.421608,39.53994,35.410851,34.348824,34.216064,33.222702,39.526207,4688269.7,32.732887,30.686653,29.766541,29.331657,29.684135,29.848938,32.421608,31.116959,30.109863,28.603798,30.064087,29.546806,36.083771,39.512474,39.320213,32.833603,31.684593,30.444038,36.495766,33.117416,31.327538,32.243073,31.203934,36.317238,4688269.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.1927185,-6.4042053,-2.0645447,-1.4236755,0.37994385,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688269.7
4778974746144,9.9157499,0,35.561913,33.822388,32.801559,31.373314,32.796982,33.543144,34.943924,34.142822,33.204391,30.659187,32.938889,32.801559,38.249023,40.986496,37.434196,34.184021,32.970932,32.421608,39.53994,35.415428,34.344246,34.206909,33.222702,39.535362,4688289.7,32.737465,30.700386,29.780273,29.336235,29.688713,29.848938,32.426186,31.121536,30.09613,28.603798,30.059509,29.574272,36.079193,39.498741,39.338524,32.847336,31.689171,30.444038,36.495766,33.131149,31.332115,32.252235,31.199356,36.303505,4688289.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-1.8997498,-6.1295471,-1.8997498,-1.4328308,0.34332275,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688289.7
4778994739776,9.9357435,0,35.56649,33.81781,32.796982,31.377892,32.796982,33.543144,34.943924,34.1474,33.208969,30.663765,32.938889,32.801559,38.249023,40.995651,37.434196,34.193176,32.970932,32.41703,39.53994,35.410851,34.353401,34.216064,33.231857,39.530785,4688309.7,32.732887,30.704964,29.766541,29.34539,29.693291,29.84436,32.426186,31.112381,30.105286,28.603798,30.059509,29.542229,36.088348,39.494164,39.329369,32.829025,31.680016,30.444038,36.477455,33.135727,31.336693,32.256813,31.208511,36.344704,4688309.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-1.405365,-5.89151,-1.6800232,-0.93841553,0.16937256,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688309.7
4779014677568,9.9556813,0,35.561913,33.822388,32.796982,31.368736,32.801559,33.543144,34.939346,34.151978,33.204391,30.659187,32.943466,32.801559,38.244446,40.991074,37.434196,34.188599,32.980087,32.421608,39.535362,35.420006,34.353401,34.216064,33.231857,39.526207,4688329.7,32.742043,30.695808,29.780273,29.336235,29.67498,29.839783,32.435341,31.112381,30.105286,28.603798,30.064087,29.565117,36.088348,39.475853,39.311058,32.842758,31.693748,30.430305,36.509499,33.121994,31.327538,32.238495,31.190201,36.31266,4688329.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-1.1307068,-5.488678,-1.3321228,-1.0299988,0.27008057,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688329.7
4779034694528,9.9756982,0,35.557335,33.822388,32.787827,31.377892,32.787827,33.538567,34.939346,34.151978,33.204391,30.659187,32.938889,32.792404,38.239868,40.991074,37.429619,34.188599,32.980087,32.41703,39.53994,35.415428,34.348824,34.216064,33.22728,39.526207,4688349.7,32.72831,30.695808,29.775696,29.331657,29.679558,29.839783,32.435341,31.103226,30.109863,28.59922,30.064087,29.560539,36.074615,39.494164,39.320213,32.838181,31.689171,30.439461,36.482033,33.131149,31.336693,32.265968,31.199356,36.335548,4688349.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.6362915,-5.0034485,-0.61798096,-0.76446533,0.10528564,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688349.7
4779054693568,9.9956973,0,35.557335,33.822388,32.792404,31.377892,32.787827,33.543144,34.948502,34.1474,33.208969,30.65461,32.938889,32.796982,38.249023,40.991074,37.434196,34.188599,32.970932,32.412453,39.544518,35.415428,34.348824,34.211487,33.231857,39.526207,4688369.7,32.732887,30.709541,29.794006,29.34539,29.679558,29.848938,32.426186,31.09407,30.100708,28.59922,30.064087,29.565117,36.070038,39.485008,39.324791,32.838181,31.693748,30.439461,36.500343,33.121994,31.32296,32.261391,31.190201,36.303505,4688369.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.31585693,-4.1885986,-0.54473877,-0.58135986,0.29754639,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688369.7
4779074673856,10.015678,0,35.561913,33.822388,32.796982,31.377892,32.801559,33.547722,34.948502,34.1474,33.208969,30.659187,32.934311,32.796982,38.253609,40.986496,37.443352,34.197754,32.970932,32.41703,39.53994,35.415428,34.344246,34.211487,33.222702,39.530785,4688389.7,32.742043,30.714119,29.775696,29.34539,29.693291,29.848938,32.435341,31.107803,30.119019,28.594643,30.054932,29.565117,36.079193,39.503319,39.324791,32.847336,31.693748,30.439461,36.495766,33.121994,31.300072,32.256813,31.213089,36.326393,4688389.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.9475708,-3.5751953,-0.31585693,-0.16937256,0.15106201,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688389.7
4779094853408,10.035857,0,35.561913,33.81781,32.796982,31.382469,32.796982,33.547722,34.939346,34.142822,33.204391,30.65461,32.934311,32.796982,38.249023,40.991074,37.438774,34.197754,32.97551,32.41703,39.53994,35.415428,34.348824,34.211487,33.231857,39.530785,4688409.7,32.742043,30.700386,29.784851,29.34539,29.67498,29.858093,32.41703,31.116959,30.109863,28.608376,30.050354,29.560539,36.079193,39.503319,39.297325,32.838181,31.689171,30.439461,36.518654,33.117416,31.318382,32.24765,31.208511,36.335548,4688409.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.88348389,-3.4470215,-0.38909912,0.01373291,0.30670166,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4688409.7
