t_recv_ns,t_s,t_stamp_ns,frame_id,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,position_12,position_13,position_14,position_15,position_16,position_17,position_18,position_19,position_20,position_21,position_22,position_23,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18,torque_19,torque_20,torque_21,torque_22,torque_23,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,velocity_16,velocity_17,velocity_18,velocity_19,velocity_20,velocity_21,velocity_22,velocity_23
4779120828224,10.061806,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4944305,1.9575415,-0.41828823,-1.0976963,-1.2602043,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,0.0045776367,-0.0045776367,0.01373291,0.0045776367,-0.00026697575,0.0070291339,-0.0045776367,0.0045776367,0.01373291,0.032043457,0.00045901138,0.0068626046,-0.01373291,-1.0483093,3.2181396,-0.17852783,-0.15106201,-0.46234131,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.0020599365,0.00068664551,0.0034332275,1.7513437e-05,0.00089500401,0.00068664551,-0.0048065186,-0.00068664551,-0.00068664551,0.00088111889,0.0026891887,0.0020599365,-0.95925903,3.1441994,-1.1625099,-3.1881447,-1.1213074,0.00068664551,0.0034332275,-0.00068664551,-0.0034332275,-0.0048065186,-0.0034332275
4779122827552,10.063805,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4925232,1.963645,-0.42057705,-1.1041813,-1.2624931,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,0.01373291,-0.0045776367,0.01373291,-0.0045776367,-0.012428109,0.00024319321,0.0045776367,-0.0045776367,-0.0045776367,0.01373291,0.00045901138,0.0068626046,-0.01373291,-1.0666199,2.9983826,0.0045776367,-0.04119873,-0.38909912,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.00068664551,0.0020599365,-0.0034332275,0.00068664551,0.0010999663,0.0045134723,0.0020599365,-0.0020599365,0.0020599365,-0.0020599365,0.0013215569,-0.0019204756,0.0034332275,-0.98672485,3.1016235,-1.1844826,-3.2183571,-1.1432838,0.0020599365,-0.00068664551,0.0020599365,0.0034332275,-0.0034332275,0.00068664551
4779124826176,10.065804,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4906158,1.9697495,-0.42324734,-1.1106663,-1.264782,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.012428109,0.00024319321,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.00045901138,-0.0068626046,-0.01373291,-1.0849304,3.0441895,-0.01373291,-0.20599365,-0.32501221,-0.0045776367,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.00068664551,0.00068664551,-0.00068664551,-0.0020423116,-0.00097190851,0.00068664551,-0.0020599365,0.00068664551,-0.0034332275,1.8680173e-08,0.00091603978,-0.00068664551,-1.025177,3.1071167,-1.2284279,-3.2485695,-1.1789894,0.0020599365,0.0020599365,-0.0020599365,0.00068664551,0.00068664551,0.0020599365
4779126915264,10.067893,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4887085,1.975853,-0.42553616,-1.1171513,-1.2670708,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,-0.012428109,0.00024319321,0.0045776367,0.022888184,0.0045776367,-0.0045776367,0.01427008,-2.9099999e-07,0.022888184,-1.0849304,3.0533447,-0.096130371,0.059509277,-0.31585693,-0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,0.00068664551,-0.0034332275,0.0020599365,0.00068664551,0.00057625328,0.0035992422,0.00068664551,0.0020599365,0.00068664551,-0.00068664551,1.8680173e-08,0.00091603978,-0.0048065186,-1.0457764,3.0535583,-1.2421608,-3.2513161,-1.1638832,-0.0020599365,-0.00068664551,-0.0020599365,0.0075531006,0.0020599365,-0.0048065186
4779128825440,10.069803,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4864197,1.9819565,-0.42820644,-1.1236362,-1.2693596,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.01373291,-0.0045776367,0.012428109,-0.00024319321,-0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,-0.01427008,2.9099999e-07,0.0045776367,-1.2405701,3.0716553,-0.27008057,0.077819824,-0.46234131,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0045776367,-0.0020599365,0.00068664551,-0.0020599365,0.00068664551,0.0015886523,0.0036376944,-0.00068664551,-0.0020599365,-0.00068664551,0.0020599365,-0.00088085737,0.010135368,-0.0048065186,-1.0718689,3.0466919,-1.2655067,-3.2883949,-1.1776161,0.00068664551,0.0020599365,0.00068664551,-0.00068664551,0.00068664551,-0.00068664551
4779130822208,10.0718,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4841309,1.98806,-0.43087673,-1.1301212,-1.2720299,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.01373291,0.0045776367,-0.00026697575,0.0070291339,-0.0045776367,0.01373291,-0.0045776367,-0.0045776367,0.01427008,-2.9099999e-07,-0.01373291,-1.1490173,3.2456055,-0.032043457,0.16021729,-0.45318604,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,0.00068664551,-0.00068664551,0.0034332275,-0.00068664551,-1.7513437e-05,-0.00089500401,0.0048065186,-0.00068664551,-0.00068664551,0.00068664551,0.0013215569,-0.0019204756,0.00068664551,-1.1034546,3.0041199,-1.3204384,-3.265049,-1.1954689,0.0020599365,-0.00068664551,0.0020599365,0.00068664551,0.0048065186,-0.0020599365
4779132832960,10.073811,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4822235,1.993782,-0.43354702,-1.1369877,-1.2743187,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,0.0045776367,-0.00026697575,0.0070291339,0.0045776367,-0.0045776367,0.022888184,-0.0045776367,0.01427008,-2.9099999e-07,-0.01373291,-1.1856384,3.0899658,-0.12359619,0.31585693,-0.28839111,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.00068664551,-0.0020599365,0.00068664551,0.0020599365,-0.00099488563,0.00085655177,0.0020599365,-0.00068664551,0.0020599365,0.0020599365,-0.00088108153,-0.00085710911,0.00068664551,-1.139164,2.9711609,-1.3300514,-3.3131142,-1.2407875,0.00068664551,0.0020599365,0.0020599365,0.0020599365,-0.00068664551,-0.0020599365
4779135070496,10.076048,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4772644,2.0056076,-0.4388876,-1.1503391,-1.2792778,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.01373291,0.0045776367,0.012428109,-0.00024319321,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.01427008,2.9099999e-07,-0.022888184,-1.203949,3.3463135,-0.25177002,0.12359619,-0.39825439,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0020599365,-0.00068664551,0.0020599365,0.0020599365,0.00054122641,0.0018092342,0.00068664551,-0.0048065186,0.0034332275,0.00068664551,-0.0013215943,8.8396002e-05,-0.00068664551,-1.1789894,2.9121094,-1.3726234,-3.2993813,-1.2435341,0.0020599365,-0.0034332275,-0.0034332275,0.0034332275,-0.00068664551,-0.00068664551
4779136807104,10.077785,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4772644,2.0056076,-0.4388876,-1.1503391,-1.2792778,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.01373291,0.0045776367,0.012428109,-0.00024319321,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.01427008,2.9099999e-07,-0.022888184,-1.203949,3.3463135,-0.25177002,0.12359619,-0.39825439,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0020599365,-0.00068664551,0.0020599365,0.0020599365,0.00054122641,0.0018092342,0.00068664551,-0.0048065186,0.0034332275,0.00068664551,-0.0013215943,8.8396002e-05,-0.00068664551,-1.1789894,2.9121094,-1.3726234,-3.2993813,-1.2435341,0.0020599365,-0.0034332275,-0.0034332275,0.0034332275,-0.00068664551,-0.00068664551
4779138772352,10.07975,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4749756,2.0117111,-0.44155788,-1.1568251,-1.281949,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,0.022888184,0.0045776367,-0.0045776367,0.0045776367,-0.00026697575,0.0070291339,0.0045776367,0.01373291,0.01373291,-0.0045776367,0.00045901138,0.0068626046,-0.01373291,-1.4145203,3.2089844,-0.12359619,0.2243042,-0.44403076,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0034332275,0.00068664551,0.0034332275,-0.00068664551,0.00050619953,1.9226124e-05,0.0020599365,-0.0020599365,0.0034332275,-0.0020599365,-0.00088104417,0.00097497045,0.0048065186,-1.2078285,2.8860168,-1.4220657,-3.3364601,-1.2764931,0.0020599365,0.0020599365,0.00068664551,-0.00068664551,0.0020599365,-0.0020599365
4779140802432,10.08178,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4726868,2.0170517,-0.44460964,-1.1633101,-1.2842379,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.022888184,0.0045776367,0.012428109,-0.00024319321,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,0.00045901138,0.0068626046,-0.01373291,-1.3962097,3.465332,-0.050354004,0.14190674,-0.38909912,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.00068664551,-0.00068664551,-0.00068664551,0.0010299125,0.00093345626,0.0020599365,0.0020599365,0.00068664551,-0.0034332275,0.0017622191,0.0044623376,-0.00068664551,-1.2394142,2.8475609,-1.4330521,-3.3117409,-1.3053322,0.0020599365,-0.0020599365,0.00068664551,0.0020599365,0.0020599365,0.00068664551
4779142804224,10.083782,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4700165,2.0227737,-0.44727993,-1.1701765,-1.2869081,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,0.01373291,0.01373291,0.0045776367,0.012428109,-0.00024319321,0.0045776367,0.0045776367,0.022888184,-0.0045776367,0.00045901138,0.0068626046,0.01373291,-1.4419861,3.0625,-0.33416748,0.23345947,-0.27008057,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.0034332275,-0.00068664551,0.0034332275,0.0015886523,0.0036376944,-0.0048065186,0.00068664551,0.0020599365,-0.00068664551,0.00044053142,-2.9465334e-05,0.00068664551,-1.2682533,2.8214684,-1.4426651,-3.3488197,-1.3039589,-0.0020599365,0.00068664551,-0.00068664551,-0.00068664551,-0.0034332275,0.00068664551
4779144768352,10.085746,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4677267,2.0284958,-0.45033169,-1.1766615,-1.2895784,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,0.0045776367,-0.012428109,0.00024319321,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,0.00045901138,0.0068626046,0.0045776367,-1.3412781,3.2272949,-0.17852783,0.27008057,-0.55389404,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.00068664551,0.00068664551,0.00068664551,-0.00047117266,0.0017707819,-0.00068664551,-0.0034332275,-0.00068664551,-0.0020599365,-0.00044056878,-0.0018026142,0.0048065186,-1.2819862,2.7953758,-1.4975967,-3.3446999,-1.3053322,-0.0020599365,0.0020599365,0.0034332275,-0.00068664551,0.0034332275,-0.00068664551
4779146801216,10.087779,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4650564,2.0338373,-0.45338345,-1.1835279,-1.2922487,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,-0.01373291,-0.00026697575,0.0070291339,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.01427008,2.9099999e-07,-0.01373291,-1.3595886,3.2181396,-0.15106201,0.25177002,-0.40740967,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.00068664551,-0.0020599365,0.00068664551,0.00068664551,0.0010299125,0.00093345626,0.00068664551,-0.00068664551,-0.0020599365,0.00068664551,0.0013215569,-0.0019204756,-0.0048065186,-1.3314247,2.7747765,-1.5127029,-3.3598061,-1.356144,-0.00068664551,0.00068664551,0.0020599365,0.0020599365,-0.0034332275,-0.00068664551
4779148798592,10.089776,0,,-0.10128212,-0.25616074,0.23479843,0.029182434,-0.16576484,0.068736356,0.041390419,-0.25806808,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,1.4623861,2.0395594,-0.4564352,-1.1900129,-1.294919,0.36869621,-0.25616074,-0.16117382,-0.38052177,-1.744297,0.061989784,0.01373291,-0.0045776367,0.01373291,0.0045776367,-0.00026697575,0.0070291339,-0.01373291,-0.0045776367,0.01373291,0.0045776367,0.00045901138,0.0068626046,-0.01373291,-1.3962097,3.1174316,-0.29754639,0.17852783,-0.34332275,0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0020599365,-0.0034332275,0.0034332275,0.0020599365,-0.00099488563,0.00085655177,0.0020599365,0.00068664551,0.0020599365,0.0020599365,0.00044056878,0.0018026142,-0.0048065186,-1.3685036,2.7170982,-1.5236893,-3.3543129,-1.3643837,-0.0048065186,0.00068664551,0.00068664551,-0.00068664551,0.00068664551,0.00068664551
