t_recv_ns,t_s,t_stamp_ns,mos_temperature_0,mos_temperature_1,mos_temperature_2,mos_temperature_3,mos_temperature_4,mos_temperature_5,mos_temperature_6,mos_temperature_7,mos_temperature_8,mos_temperature_9,mos_temperature_10,mos_temperature_11,mos_temperature_12,mos_temperature_13,mos_temperature_14,mos_temperature_15,mos_temperature_16,mos_temperature_17,mos_temperature_18,mos_temperature_19,mos_temperature_20,mos_temperature_21,mos_temperature_22,mos_temperature_23,mos_temperature_24,motor_temperature_0,motor_temperature_1,motor_temperature_2,motor_temperature_3,motor_temperature_4,motor_temperature_5,motor_temperature_6,motor_temperature_7,motor_temperature_8,motor_temperature_9,motor_temperature_10,motor_temperature_11,motor_temperature_12,motor_temperature_13,motor_temperature_14,motor_temperature_15,motor_temperature_16,motor_temperature_17,motor_temperature_18,motor_temperature_19,motor_temperature_20,motor_temperature_21,motor_temperature_22,motor_temperature_23,motor_temperature_24,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_cmd_8,tau_cmd_9,tau_cmd_10,tau_cmd_11,tau_cmd_12,tau_cmd_13,tau_cmd_14,tau_cmd_15,tau_cmd_16,tau_cmd_17,tau_cmd_18,tau_cmd_19,tau_cmd_20,tau_cmd_21,tau_cmd_22,tau_cmd_23,tau_cmd_24
3546453444704,28.554934,0,34.591438,32.957199,32.41703,30.746162,32.201874,32.966354,33.964294,33.332573,32.847336,30.187683,32.513161,32.371254,37.214462,39.100479,35.209427,33.309685,32.201874,32.046234,38.281075,34.335091,33.515678,33.410393,32.508583,38.427559,3455709.7,31.725792,29.766541,29.34539,28.741127,29.056992,29.249252,31.350426,30.196838,29.693291,28.146027,29.59716,29.130234,34.888992,37.186996,34.802017,31.501488,30.553902,29.935913,34.994278,31.950104,30.292976,31.286339,30.347908,34.985123,3455709.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.4307556,-3.630127,-2.2659607,-0.73699951,0.18768311,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455709.7
3546473290368,28.57478,0,34.596016,32.948044,32.407875,30.746162,32.215607,32.966354,33.959717,33.337151,32.842758,30.187683,32.513161,32.371254,37.209885,39.100479,35.209427,33.314262,32.201874,32.041656,38.285652,34.335091,33.515678,33.405815,32.513161,38.427559,3455729.7,31.739525,29.766541,29.349968,28.745705,29.061569,29.226364,31.327538,30.187683,29.697868,28.146027,29.601738,29.125656,34.875259,37.177841,34.779129,31.492332,30.544746,29.935913,34.966812,31.936371,30.302132,31.277184,30.370796,34.9897,3455729.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.4216003,-3.6392822,-1.8265076,-1.0666199,0.21514893,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455729.7
3546493328832,28.594818,0,34.596016,32.952621,32.407875,30.750748,32.206451,32.970932,33.964294,33.341728,32.851913,30.192261,32.522316,32.380409,37.214462,39.100479,35.204849,33.314262,32.201874,32.046234,38.29023,34.330513,33.520256,33.410393,32.513161,38.432137,3455749.7,31.739525,29.761963,29.340813,28.759445,29.056992,29.249252,31.34127,30.183105,29.702446,28.141449,29.606316,29.116501,34.898148,37.200729,34.79744,31.506065,30.553902,29.917603,34.980545,31.950104,30.315865,31.295494,30.338753,34.97139,3455749.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.476532,-3.5202637,-1.7624207,-1.1123962,0.17852783,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455749.7
3546513292128,28.614782,0,34.596016,32.952621,32.412453,30.741585,32.206451,32.966354,33.968872,33.341728,32.847336,30.196838,32.522316,32.375832,37.209885,39.095901,35.209427,33.309685,32.201874,32.046234,38.285652,34.335091,33.520256,33.401237,32.517738,38.432137,3455769.7,31.74868,29.761963,29.340813,28.75029,29.070724,29.249252,31.34127,30.187683,29.702446,28.150604,29.615471,29.130234,34.89357,37.196152,34.81575,31.519798,30.553902,29.935913,34.980545,31.950104,30.311287,31.295494,30.370796,34.980545,3455769.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.4856873,-3.3280029,-1.9272156,-0.95672607,0.068664551,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455769.7
3546533309120,28.634798,0,34.586861,32.948044,32.403297,30.746162,32.211029,32.966354,33.968872,33.337151,32.842758,30.196838,32.522316,32.375832,37.214462,39.100479,35.204849,33.309685,32.201874,32.046234,38.285652,34.330513,33.515678,33.405815,32.508583,38.432137,3455789.7,31.739525,29.766541,29.359123,28.754868,29.061569,29.240097,31.345848,30.187683,29.702446,28.141449,29.592583,29.153122,34.89357,37.191574,34.81575,31.501488,30.549324,29.931335,34.966812,31.954681,30.32502,31.281761,30.352486,34.985123,3455789.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.1998291,-2.8244324,-1.1856384,-1.2314148,0.34332275,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455789.7
3546553428032,28.654917,0,34.591438,32.952621,32.41703,30.750748,32.211029,32.970932,33.968872,33.337151,32.847336,30.201416,32.517738,32.371254,37.21904,39.095901,35.209427,33.314262,32.197296,32.041656,38.281075,34.335091,33.515678,33.405815,32.513161,38.436714,3455809.7,31.757843,29.771118,29.363701,28.745705,29.075302,29.226364,31.34127,30.17395,29.684135,28.146027,29.592583,29.130234,34.89357,37.177841,34.802017,31.501488,30.544746,29.931335,34.966812,31.940948,30.302132,31.300072,30.347908,34.985123,3455809.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.4195557,-2.8702087,-1.2863464,-1.2863464,0.2243042,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455809.7
3546573337344,28.674827,0,34.596016,32.957199,32.407875,30.741585,32.197296,32.97551,33.964294,33.337151,32.842758,30.192261,32.513161,32.371254,37.214462,39.100479,35.204849,33.314262,32.197296,32.041656,38.285652,34.330513,33.520256,33.405815,32.508583,38.427559,3455829.7,31.73037,29.761963,29.363701,28.754868,29.075302,29.249252,31.34127,30.187683,29.697868,28.146027,29.610893,29.134811,34.884415,37.200729,34.811172,31.49691,30.540169,29.940491,34.985123,31.950104,30.32502,31.295494,30.357063,34.975967,3455829.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.6118164,-3.0533447,-0.92010498,-1.1490173,0.15106201,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455829.7
3546593272896,28.694762,0,34.596016,32.952621,32.412453,30.746162,32.201874,32.97551,33.964294,33.337151,32.847336,30.187683,32.513161,32.371254,37.21904,39.105057,35.204849,33.314262,32.201874,32.041656,38.285652,34.339668,33.520256,33.405815,32.508583,38.427559,3455849.7,31.744102,29.761963,29.354546,28.754868,29.056992,29.258415,31.336693,30.192261,29.697868,28.150604,29.615471,29.102768,34.898148,37.196152,34.806595,31.506065,30.521858,29.931335,34.985123,31.950104,30.320442,31.281761,30.352486,34.975967,3455849.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5935059,-2.9342957,-0.9475708,-0.85601807,0.12359619,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455849.7
3546613276448,28.714766,0,34.596016,32.952621,32.407875,30.741585,32.201874,32.970932,33.964294,33.346306,32.847336,30.196838,32.513161,32.371254,37.214462,39.095901,35.209427,33.309685,32.201874,32.046234,38.285652,34.330513,33.520256,33.405815,32.517738,38.436714,3455869.7,31.739525,29.739067,29.349968,28.754868,29.070724,29.240097,31.359581,30.183105,29.688713,28.155182,29.59716,29.130234,34.898148,37.209885,34.820328,31.487755,30.531013,29.917603,34.962234,31.931793,30.311287,31.300072,30.352486,34.966812,3455869.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.6759033,-2.9526062,-0.66375732,-0.74615479,0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455869.7
3546633279040,28.734768,0,34.591438,32.957199,32.407875,30.741585,32.201874,32.97551,33.959717,33.337151,32.847336,30.192261,32.504005,32.371254,37.21904,39.100479,35.209427,33.314262,32.206451,32.050812,38.285652,34.330513,33.511101,33.405815,32.513161,38.432137,3455889.7,31.739525,29.761963,29.354546,28.754868,29.070724,29.244675,31.345848,30.17395,29.688713,28.146027,29.59716,29.121078,34.898148,37.186996,34.802017,31.519798,30.540169,29.908447,34.957657,31.959259,30.320442,31.286339,30.370796,34.97139,3455889.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.9414062,-2.6596375,-0.64544678,-0.82855225,-0.086975098,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455889.7
3546653351904,28.754841,0,34.596016,32.957199,32.412453,30.746162,32.206451,32.966354,33.968872,33.337151,32.847336,30.192261,32.522316,32.371254,37.21904,39.095901,35.204849,33.309685,32.206451,32.046234,38.285652,34.325935,33.520256,33.405815,32.508583,38.427559,3455909.7,31.74868,29.771118,29.359123,28.75029,29.066147,29.262993,31.350426,30.187683,29.707024,28.15976,29.601738,29.130234,34.902725,37.177841,34.806595,31.483177,30.549324,29.931335,34.97139,31.950104,30.329597,31.281761,30.357063,34.97139,3455909.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.4266357,-2.5406189,-0.57220459,-0.9475708,-0.059509277,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455909.7
3546673252960,28.774742,0,34.596016,32.957199,32.407875,30.741585,32.206451,32.970932,33.959717,33.341728,32.851913,30.196838,32.517738,32.371254,37.223618,39.095901,35.209427,33.31884,32.206451,32.041656,38.29023,34.339668,33.520256,33.405815,32.517738,38.432137,3455929.7,31.753265,29.757385,29.336235,28.75029,29.070724,29.262993,31.355003,30.192261,29.707024,28.141449,29.601738,29.139389,34.89357,37.186996,34.79744,31.49691,30.540169,29.926758,34.994278,31.940948,30.320442,31.286339,30.361641,34.985123,3455929.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.4449463,-2.3208923,-0.28839111,-0.98419189,-0.28839111,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455929.7
3546693333216,28.794823,0,34.600594,32.957199,32.412453,30.746162,32.211029,32.970932,33.964294,33.332573,32.847336,30.196838,32.513161,32.371254,37.21904,39.100479,35.214005,33.31884,32.192719,32.050812,38.29023,34.335091,33.515678,33.401237,32.513161,38.432137,3455949.7,31.734947,29.766541,29.354546,28.745705,29.066147,29.230942,31.318382,30.187683,29.707024,28.136871,29.620049,29.107346,34.898148,37.191574,34.820328,31.510643,30.535591,29.926758,34.980545,31.936371,30.315865,31.286339,30.375374,34.980545,3455949.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.0604248,-2.3575134,-0.19683838,-1.0483093,-0.15106201,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455949.7
3546713274976,28.814764,0,34.596016,32.948044,32.41703,30.741585,32.211029,32.970932,33.964294,33.337151,32.842758,30.196838,32.517738,32.375832,37.214462,39.100479,35.209427,33.309685,32.206451,32.041656,38.285652,34.335091,33.520256,33.410393,32.508583,38.436714,3455969.7,31.739525,29.752808,29.331657,28.736549,29.061569,29.258415,31.336693,30.192261,29.684135,28.141449,29.601738,29.121078,34.898148,37.182419,34.811172,31.492332,30.535591,29.917603,34.975967,31.931793,30.315865,31.300072,30.375374,34.975967,3455969.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.536499,-2.1469421,-0.0045776367,-1.002533,-0.37994385,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455969.7
3546733249024,28.834738,0,34.591438,32.952621,32.407875,30.741585,32.211029,32.966354,33.959717,33.337151,32.851913,30.192261,32.522316,32.371254,37.214462,39.100479,35.209427,33.314262,32.206451,32.050812,38.281075,34.325935,33.515678,33.405815,32.508583,38.436714,3455989.7,31.744102,29.761963,29.340813,28.745705,29.070724,29.244675,31.345848,30.192261,29.684135,28.146027,29.59716,29.139389,34.888992,37.182419,34.81575,31.49691,30.535591,29.926758,34.998856,31.945526,30.311287,31.286339,30.338753,34.9897,3455989.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.335083,-2.0645447,-0.16937256,-1.1673279,-0.14190674,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3455989.7
3546753409152,28.854899,0,34.591438,32.957199,32.407875,30.741585,32.206451,32.97551,33.964294,33.337151,32.847336,30.192261,32.517738,32.375832,37.21904,39.095901,35.200272,33.31884,32.201874,32.050812,38.285652,34.330513,33.520256,33.410393,32.513161,38.432137,3456009.7,31.74868,29.752808,29.340813,28.745705,29.070724,29.226364,31.327538,30.183105,29.688713,28.155182,29.606316,29.125656,34.91188,37.196152,34.811172,31.49691,30.544746,29.917603,34.985123,31.940948,30.315865,31.304649,30.357063,34.975967,3456009.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.9393311,-1.6617126,0.65460205,-1.0208435,-0.29754639,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3456009.7
3546773254336,28.874744,0,34.600594,32.957199,32.412453,30.746162,32.201874,32.970932,33.964294,33.341728,32.851913,30.196838,32.513161,32.371254,37.21904,39.100479,35.195694,33.314262,32.197296,32.046234,38.281075,34.330513,33.515678,33.405815,32.513161,38.436714,3456029.7,31.74868,29.766541,29.349968,28.754868,29.070724,29.240097,31.345848,30.192261,29.697868,28.141449,29.601738,29.130234,34.89357,37.182419,34.81575,31.49691,30.563057,29.926758,34.975967,31.945526,30.329597,31.290916,30.370796,34.975967,3456029.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.7287598,-1.7532654,0.69122314,-0.79193115,-0.24261475,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3456029.7
