t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3541613545312,23.698889,1788965080527111278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541633528416,23.718872,1788965080547111084,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541653607264,23.73895,1788965080567110681,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541673580800,23.758924,1788965080587111059,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541693503936,23.778847,1788965080607124641,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541713618464,23.798962,1788965080627110591,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541733524768,23.818868,1788965080647111443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541753505440,23.838849,1788965080667110354,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541773489600,23.858833,1788965080687110642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541793543008,23.878886,1788965080707110381,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541813507936,23.898851,1788965080727110687,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541833498336,23.918842,1788965080747110247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541854343744,23.939687,1788965080767113379,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541873551456,23.958895,1788965080787111136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541893528160,23.978871,1788965080807111006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541913546400,23.99889,1788965080827111902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541933513632,24.018857,1788965080847110965,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541953441152,24.038784,1788965080867110781,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541973511168,24.058854,1788965080887111189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541993508928,24.078852,1788965080907110932,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542013521856,24.098865,1788965080927124582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542033508960,24.118852,1788965080947111077,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542053549152,24.138892,1788965080967111168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542073504160,24.158847,1788965080987124598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542093530176,24.178873,1788965081007110893,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542113501344,24.198845,1788965081027110667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542133513152,24.218856,1788965081047110787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542153413344,24.238757,1788965081067110049,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542173503296,24.258846,1788965081087110721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542193547552,24.278891,1788965081107110995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542213502400,24.298846,1788965081127110532,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542233500640,24.318844,1788965081147111071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542253591488,24.338935,1788965081167110515,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542273545696,24.358889,1788965081187110909,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542293494976,24.378838,1788965081207110566,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542313562336,24.398906,1788965081227110917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542333506304,24.41885,1788965081247110808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542353454368,24.438798,1788965081267110370,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542373491200,24.458834,1788965081287110248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542393532448,24.478876,1788965081307110958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542413455232,24.498798,1788965081327111041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542433529088,24.518872,1788965081347110862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542453514720,24.538858,1788965081367110546,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542473495552,24.558839,1788965081387110518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542493526464,24.57887,1788965081407111186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542513513568,24.598857,1788965081427111128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542533459968,24.618803,1788965081447111030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542553452768,24.638796,1788965081467110787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542573453504,24.658797,1788965081487110946,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542593480384,24.678824,1788965081507111081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542613479232,24.698822,1788965081527114269,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542633465472,24.718809,1788965081547110441,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542653520960,24.738864,1788965081567110688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542673481536,24.758825,1788965081587110630,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542693468576,24.778812,1788965081607124559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542713483360,24.798827,1788965081627110415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542733482688,24.818826,1788965081647119344,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542753448544,24.838792,1788965081667116817,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542773461824,24.858805,1788965081687126784,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542793470592,24.878814,1788965081707119470,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542813466272,24.898809,1788965081727125725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542833482656,24.918826,1788965081747112428,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542853562272,24.938905,1788965081767110555,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542873447168,24.95879,1788965081787110860,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542893526592,24.97887,1788965081807110414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542913463104,24.998806,1788965081827115348,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542933453024,25.018796,1788965081847111133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542953383680,25.038727,1788965081867110964,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542973440576,25.058784,1788965081887110742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542993459456,25.078803,1788965081907111832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543013494816,25.098838,1788965081927111031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543033450112,25.118793,1788965081947110285,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543053477760,25.138821,1788965081967110655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543073466816,25.15881,1788965081987110838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543093562528,25.178906,1788965082007110260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543113513152,25.198856,1788965082027111066,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543133475360,25.218819,1788965082047110682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543153369344,25.238713,1788965082067110904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543173477184,25.25882,1788965082087111248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543193467072,25.27881,1788965082107110369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543213443936,25.298787,1788965082127110740,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543233468128,25.318811,1788965082147111874,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543253499488,25.338843,1788965082167111065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543273445440,25.358789,1788965082187124268,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543293501216,25.378844,1788965082207110792,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543313454464,25.398798,1788965082227110342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543333442752,25.418786,1788965082247110605,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543353428672,25.438772,1788965082267111183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543373440960,25.458784,1788965082287110743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543393443680,25.478787,1788965082307110921,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543413461120,25.498804,1788965082327110549,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543433478720,25.518822,1788965082347125111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543453583264,25.538926,1788965082367110431,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543473456128,25.558799,1788965082387110773,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543493464288,25.578807,1788965082407110939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543513421248,25.598764,1788965082427110634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543533453152,25.618796,1788965082447110949,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543553372256,25.638715,1788965082467110914,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
