t_recv_ns,t_s,t_stamp_ns,current_motion_task
4693098689440,27.198707,0,joint_bridge
4693298679392,27.398697,0,joint_bridge
4693498655136,27.598672,0,joint_bridge
4693698657632,27.798675,0,joint_bridge
4693898638432,27.998656,0,joint_bridge
4694098656608,28.198674,0,joint_bridge
4694298634336,28.398652,0,joint_bridge
4694498640544,28.598658,0,joint_bridge
4694698664064,28.798681,0,joint_bridge
4694898787776,28.998805,0,joint_bridge
4695098590912,29.198608,0,joint_bridge
4695298626912,29.398644,0,joint_bridge
4695498655456,29.598673,0,joint_bridge
4695698585952,29.798603,0,joint_bridge
4695898595040,29.998612,0,joint_bridge
4696098573280,30.198591,0,joint_bridge
4696298604192,30.398621,0,joint_bridge
4696498555968,30.598573,0,joint_bridge
4696698537344,30.798555,0,joint_bridge
4696898524832,30.998542,0,joint_bridge
4697098526848,31.198544,0,joint_bridge
4697298544416,31.398562,0,joint_bridge
4697498477568,31.598495,0,joint_bridge
4697698502944,31.79852,0,joint_bridge
4697898595328,31.998613,0,joint_bridge
4698098517920,32.198535,0,joint_bridge
4698298496192,32.398513,0,joint_bridge
4698498422432,32.59844,0,joint_bridge
4698698417728,32.798435,0,joint_bridge
4698898406432,32.998424,0,joint_bridge
4699098410048,33.198427,0,joint_bridge
4699298446912,33.398464,0,joint_bridge
4699498391328,33.598409,0,joint_bridge
4699698378304,33.798396,0,joint_bridge
4699898376832,33.998394,0,joint_bridge
4700098366784,34.198384,0,joint_bridge
4700298362464,34.39838,0,joint_bridge
4700498363072,34.59838,0,joint_bridge
4700698332448,34.79835,0,joint_bridge
4700898413952,34.998431,0,joint_bridge
4701098324960,35.198342,0,joint_bridge
4701298298496,35.398316,0,joint_bridge
4701498286784,35.598304,0,joint_bridge
4701698289504,35.798307,0,joint_bridge
4701898269344,35.998287,0,joint_bridge
4702098279488,36.198297,0,joint_bridge
4702298274976,36.398292,0,joint_bridge
4702498242464,36.59826,0,joint_bridge
4702698238528,36.798256,0,joint_bridge
4702898230368,36.998248,0,joint_bridge
4703098255904,37.198273,0,joint_bridge
4703298216896,37.398234,0,joint_bridge
4703498216736,37.598234,0,joint_bridge
4703698187712,37.798205,0,joint_bridge
4703898292320,37.99831,0,joint_bridge
4704098162944,38.19818,0,joint_bridge
4704298156224,38.398173,0,joint_bridge
4704498148832,38.598166,0,joint_bridge
4704698194752,38.798212,0,joint_bridge
4704898131744,38.998149,0,joint_bridge
4705098184384,39.198202,0,joint_bridge
4705298111456,39.398129,0,joint_bridge
4705498117504,39.598135,0,joint_bridge
4705698090688,39.798108,0,joint_bridge
4705898078784,39.998096,0,joint_bridge
4706098099104,40.198116,0,joint_bridge
4706298059712,40.398077,0,joint_bridge
4706498046464,40.598064,0,joint_bridge
4706698036928,40.798054,0,joint_bridge
4706898129376,40.998147,0,joint_bridge
4707098021728,41.198039,0,joint_bridge
4707298014240,41.398031,0,joint_bridge
4707497997632,41.598015,0,joint_bridge
4707697989056,41.798006,0,joint_bridge
