t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3636889135456,16.711257,0,,-0.0052876668,-0.0022969928,0.0067448945,9.7552547,-0.36460501,0.87725997,0.73922199,-0.081651002,-0.66569602,-0.061085999,-0.37396934,-1.4627719,0.17146674
3636890963488,16.713085,0,,-0.0090248007,-0.0048717549,0.0059296863,9.588707,-0.096299,1.060692,0.73921299,-0.081675999,-0.66570401,-0.061083999,-0.37440117,-1.4627845,0.17186605
3636893063200,16.715185,0,,-0.0090248007,-0.0048717549,0.0059296863,9.588707,-0.096299,1.060692,0.73921299,-0.081675999,-0.66570401,-0.061083999,-0.37440117,-1.4627845,0.17186605
3636894994688,16.717116,0,,-0.01133895,-0.0032455619,0.0031829568,9.4875212,-0.34861699,1.001008,0.739209,-0.081688002,-0.66570401,-0.061104998,-0.37431405,-1.4627957,0.17173206
3636896970464,16.719092,0,,-0.01133895,-0.0032455619,0.0031829568,9.4875212,-0.34861699,1.001008,0.739209,-0.081688002,-0.66570401,-0.061104998,-0.37431405,-1.4627957,0.17173206
3636898989696,16.721111,0,,-0.01133895,-0.0032455619,0.0031829568,9.4875212,-0.34861699,1.001008,0.739209,-0.081688002,-0.66570401,-0.061104998,-0.37431405,-1.4627957,0.17173206
3636901018432,16.72314,0,,-0.011862986,-0.0062241409,0.010327235,9.6476679,-0.42803499,0.92085397,0.73920202,-0.081720002,-0.66570699,-0.061113998,-0.37467055,-1.4627978,0.17203027
3636902994912,16.725117,0,,-0.011862986,-0.0062241409,0.010327235,9.6476679,-0.42803499,0.92085397,0.73920202,-0.081720002,-0.66570699,-0.061113998,-0.37467055,-1.4627978,0.17203027
3636904967136,16.727089,0,,-0.0058070243,-0.0014980161,0.0098444072,9.7568979,-0.34860799,0.976524,0.73919398,-0.081757002,-0.665712,-0.061106998,-0.37529835,-1.4628002,0.17261442
3636906962432,16.729084,0,,-0.0058070243,-0.0014980161,0.0098444072,9.7568979,-0.34860799,0.976524,0.73919398,-0.081757002,-0.665712,-0.061106998,-0.37529835,-1.4628002,0.17261442
