t_recv_ns,t_s,t_stamp_ns,mos_temperature_0,mos_temperature_1,mos_temperature_2,mos_temperature_3,mos_temperature_4,mos_temperature_5,mos_temperature_6,mos_temperature_7,mos_temperature_8,mos_temperature_9,mos_temperature_10,mos_temperature_11,mos_temperature_12,mos_temperature_13,mos_temperature_14,mos_temperature_15,mos_temperature_16,mos_temperature_17,mos_temperature_18,mos_temperature_19,mos_temperature_20,mos_temperature_21,mos_temperature_22,mos_temperature_23,mos_temperature_24,motor_temperature_0,motor_temperature_1,motor_temperature_2,motor_temperature_3,motor_temperature_4,motor_temperature_5,motor_temperature_6,motor_temperature_7,motor_temperature_8,motor_temperature_9,motor_temperature_10,motor_temperature_11,motor_temperature_12,motor_temperature_13,motor_temperature_14,motor_temperature_15,motor_temperature_16,motor_temperature_17,motor_temperature_18,motor_temperature_19,motor_temperature_20,motor_temperature_21,motor_temperature_22,motor_temperature_23,motor_temperature_24,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_cmd_8,tau_cmd_9,tau_cmd_10,tau_cmd_11,tau_cmd_12,tau_cmd_13,tau_cmd_14,tau_cmd_15,tau_cmd_16,tau_cmd_17,tau_cmd_18,tau_cmd_19,tau_cmd_20,tau_cmd_21,tau_cmd_22,tau_cmd_23,tau_cmd_24
3620389768096,0.19996669,0,34.72419,33.099106,32.508583,30.846878,32.316322,33.099106,34.115356,33.47448,32.943466,30.283821,32.623024,32.490273,37.374687,39.480431,35.54818,33.49279,32.357521,32.279701,38.441292,34.458687,33.662163,33.529411,32.632179,38.596931,3529649.7,31.863129,29.858093,29.42321,28.818954,29.162277,29.349968,31.474022,30.292976,29.780273,28.214691,29.707024,29.230942,35.035477,37.924011,35.717552,31.65255,30.769058,30.022888,35.149918,32.0737,30.476082,31.432823,30.480659,35.172806,3529649.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.110321,-1.7349548,-0.82855225,-2.2476501,0.40740967,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529649.7
3620409789280,0.21998787,0,34.733345,33.099106,32.508583,30.8423,32.316322,33.099106,34.110779,33.479057,32.948044,30.283821,32.632179,32.47654,37.37011,39.485008,35.54818,33.501945,32.357521,32.279701,38.441292,34.458687,33.662163,33.524834,32.632179,38.601509,3529669.7,31.863129,29.862671,29.414055,28.814377,29.162277,29.34539,31.483177,30.311287,29.780273,28.223846,29.697868,29.212631,35.021744,37.942322,35.72213,31.647972,30.791946,30.036621,35.154495,32.0737,30.453194,31.451134,30.494392,35.149918,3529669.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-1.9638367,-2.0645447,-0.98419189,-2.2018738,-0.068664551,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529669.7
3620429928384,0.24012698,0,34.728767,33.099106,32.504005,30.8423,32.316322,33.099106,34.115356,33.479057,32.948044,30.283821,32.623024,32.490273,37.37011,39.475853,35.557335,33.506523,32.366676,32.275124,38.450447,34.454109,33.66674,33.524834,32.627602,38.596931,3529689.7,31.867706,29.862671,29.446098,28.818954,29.166855,29.359123,31.464867,30.302132,29.780273,28.219269,29.693291,29.221786,35.021744,37.937744,35.712975,31.643394,30.769058,30.022888,35.149918,32.069122,30.466927,31.441978,30.480659,35.140762,3529689.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.5589294,-1.5518494,-1.2405701,-2.3300476,-0.33416748,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529689.7
3620449771392,0.25996998,0,34.728767,33.099106,32.499428,30.8423,32.325478,33.094528,34.106201,33.47448,32.938889,30.292976,32.627602,32.481117,37.37011,39.485008,35.54818,33.501945,32.362099,32.279701,38.445869,34.458687,33.662163,33.524834,32.632179,38.596931,3529709.7,31.849396,29.858093,29.418633,28.814377,29.162277,29.349968,31.474022,30.302132,29.775696,28.205536,29.707024,29.212631,35.030899,37.937744,35.72213,31.629662,30.778214,30.027466,35.149918,32.069122,30.444038,31.437401,30.485237,35.177383,3529709.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-1.9272156,-1.8265076,-0.85601807,-2.0370789,-0.17852783,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529709.7
3620469804832,0.28000342,0,34.72419,33.103683,32.504005,30.846878,32.3209,33.094528,34.115356,33.47448,32.948044,30.292976,32.623024,32.490273,37.37011,39.485008,35.552757,33.501945,32.362099,32.284279,38.436714,34.449532,33.662163,33.529411,32.636757,38.601509,3529729.7,31.863129,29.862671,29.427788,28.809799,29.1577,29.363701,31.487755,30.334175,29.780273,28.210114,29.688713,29.198898,35.035477,37.910278,35.712975,31.647972,30.787369,30.022888,35.154495,32.0737,30.453194,31.437401,30.480659,35.140762,3529729.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.6596375,-2.1835632,-1.0574646,-1.1307068,0.01373291,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529729.7
3620489948256,0.30014685,0,34.733345,33.099106,32.504005,30.846878,32.3209,33.094528,34.110779,33.479057,32.943466,30.279243,32.627602,32.485695,37.37011,39.485008,35.552757,33.497368,32.366676,32.288857,38.441292,34.449532,33.662163,33.524834,32.632179,38.596931,3529751.7,31.863129,29.853516,29.42321,28.823532,29.180588,29.368279,31.441978,30.270088,29.780273,28.223846,29.697868,29.203476,35.040054,37.924011,35.731285,31.638817,30.769058,30.018311,35.154495,32.055389,30.462349,31.423668,30.494392,35.154495,3529751.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.0441895,-2.0828552,-1.2863464,-0.80108643,-0.28839111,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529751.7
3620509774688,0.31997328,0,34.733345,33.103683,32.499428,30.8423,32.325478,33.099106,34.110779,33.47448,32.948044,30.288399,32.627602,32.485695,37.365532,39.480431,35.543602,33.497368,32.362099,32.279701,38.450447,34.463264,33.66674,33.524834,32.632179,38.596931,3529769.7,31.853973,29.848938,29.418633,28.82811,29.1577,29.368279,31.4786,30.320442,29.766541,28.219269,29.693291,29.217209,35.021744,37.919434,35.694664,31.647972,30.759903,30.027466,35.14534,32.064545,30.457771,31.437401,30.480659,35.181961,3529769.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.5223083,-2.009613,-1.1307068,-0.92010498,-0.37078857,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529769.7
3620529935200,0.34013379,0,34.728767,33.103683,32.499428,30.8423,32.3209,33.099106,34.115356,33.47448,32.943466,30.283821,32.627602,32.485695,37.365532,39.480431,35.543602,33.497368,32.357521,32.279701,38.450447,34.454109,33.662163,33.524834,32.627602,38.601509,3529789.7,31.849396,29.853516,29.42321,28.832687,29.162277,29.354546,31.469444,30.292976,29.775696,28.214691,29.688713,29.208054,35.030899,37.914856,35.731285,31.629662,30.769058,30.036621,35.172806,32.055389,30.480659,31.446556,30.476082,35.140762,3529789.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.6687927,-2.2384949,-0.92010498,-0.62713623,-0.022888184,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529789.7
3620549969344,0.36016794,0,34.728767,33.099106,32.504005,30.837723,32.316322,33.094528,34.110779,33.47448,32.948044,30.288399,32.627602,32.490273,37.37011,39.485008,35.54818,33.506523,32.362099,32.284279,38.441292,34.454109,33.66674,33.520256,32.627602,38.601509,3529809.7,31.863129,29.862671,29.432365,28.823532,29.166855,29.340813,31.464867,30.297554,29.780273,28.233002,29.707024,29.208054,35.017166,37.919434,35.726707,31.638817,30.773636,30.032043,35.168228,32.078278,30.476082,31.423668,30.476082,35.154495,3529809.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.8885193,-2.5223083,-1.2955017,-0.34332275,-0.3616333,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529809.7
3620569779456,0.37997805,0,34.733345,33.099106,32.504005,30.837723,32.325478,33.099106,34.110779,33.479057,32.948044,30.288399,32.623024,32.485695,37.365532,39.489586,35.552757,33.497368,32.357521,32.279701,38.441292,34.454109,33.662163,33.524834,32.632179,38.596931,3529829.7,31.84024,29.862671,29.414055,28.818954,29.17601,29.349968,31.483177,30.302132,29.780273,28.214691,29.693291,29.212631,35.035477,37.937744,35.717552,31.634239,30.759903,30.036621,35.154495,32.069122,30.476082,31.437401,30.489815,35.168228,3529829.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.1194763,-1.7807312,-0.84686279,-0.23345947,-0.19683838,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,3529829.7
