t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3621509731264,1.3199454,1788965160427110212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621529707584,1.3399217,1788965160447110444,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621549598592,1.3598127,1788965160467110663,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621569707456,1.3799216,1788965160487110001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621589726272,1.3999404,1788965160507110854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621609691360,1.4199055,1788965160527110207,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621629789920,1.440004,1788965160547110532,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621649689792,1.4599039,1788965160567110029,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621669669440,1.4798836,1788965160587109845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621689688160,1.4999023,1788965160607110341,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621709684000,1.5198981,1788965160627110372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621729671552,1.5398857,1788965160647110676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621749571904,1.559786,1788965160667110098,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621769713280,1.5799274,1788965160687110123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621789710240,1.5999244,1788965160707110419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621809743648,1.6199578,1788965160727110898,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621829693472,1.6399076,1788965160747109791,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621849725280,1.6599394,1788965160767110614,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621869711296,1.6799254,1788965160787110505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621889674912,1.699889,1788965160807110422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621909767200,1.7199813,1788965160827110992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621929749152,1.7399633,1788965160847112013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621949610592,1.7598247,1788965160867110315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621969733440,1.7799476,1788965160887110193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621989678592,1.7998927,1788965160907110255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622009753728,1.8199678,1788965160927110399,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622029746496,1.8399606,1788965160947110239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622049677152,1.8598913,1788965160967110753,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622069660544,1.8798747,1788965160987110388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622089686144,1.8999003,1788965161007113987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622109716512,1.9199306,1788965161027110690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622129670272,1.9398844,1788965161047110185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622149671744,1.9598859,1788965161067110458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622169662176,1.9798763,1788965161087110414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622189648832,1.9998629,1788965161107110369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622209712736,2.0199268,1788965161127110578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622229758560,2.0399727,1788965161147110601,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622249684768,2.0598989,1788965161167111000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622269713504,2.0799276,1788965161187110585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622289661152,2.0998753,1788965161207109753,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622309683200,2.1198973,1788965161227110617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622329665216,2.1398793,1788965161247110334,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622349565344,2.1597795,1788965161267110039,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622369685056,2.1798992,1788965161287111014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622389649856,2.199864,1788965161307113145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622409652736,2.2198668,1788965161327110857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622429690400,2.2399045,1788965161347110228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622449654016,2.2598681,1788965161367111123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622469635520,2.2798496,1788965161387110892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622489654624,2.2998687,1788965161407110883,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622509665600,2.3198797,1788965161427110607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622529642112,2.3398562,1788965161447110794,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622549534624,2.3597487,1788965161467110232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622569649376,2.3798635,1788965161487110456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622589625248,2.3998394,1788965161507110697,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622609672864,2.419887,1788965161527110243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622629737056,2.4399512,1788965161547110288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622649627424,2.4598415,1788965161567110539,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622669648384,2.4798625,1788965161587110691,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622689646464,2.4998606,1788965161607110582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622709640512,2.5198546,1788965161627110471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622729645984,2.5398601,1788965161647111392,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622749515456,2.5597296,1788965161667110313,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622769651328,2.5798654,1788965161687110443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622789643616,2.5998577,1788965161707110516,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622809671328,2.6198854,1788965161727110517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622829658752,2.6398729,1788965161747126013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622849637568,2.6598517,1788965161767110738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622869639168,2.6798533,1788965161787110863,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622889640384,2.6998545,1788965161807110947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622909646528,2.7198606,1788965161827110828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622929725472,2.7399396,1788965161847110448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622949521664,2.7597358,1788965161867110186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622969627232,2.7798413,1788965161887110388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622989620160,2.7998343,1788965161907110440,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623009691200,2.8199053,1788965161927110873,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623029638016,2.8398521,1788965161947110177,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623049613952,2.8598281,1788965161967110865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623069642752,2.8798569,1788965161987111072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623089625120,2.8998392,1788965162007110337,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623109690208,2.9199043,1788965162027110410,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623129669888,2.939884,1788965162047113721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623149503456,2.9597176,1788965162067109913,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623169608320,2.9798224,1788965162087110160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623189626688,2.9998408,1788965162107110574,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623209662656,3.0198768,1788965162127110913,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623229651232,3.0398653,1788965162147111305,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623249620288,3.0598344,1788965162167110345,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623269606112,3.0798202,1788965162187110541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623289634272,3.0998484,1788965162207110592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623309662272,3.1198764,1788965162227110038,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623329626528,3.1398406,1788965162247110692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623349532576,3.1597467,1788965162267110376,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623369608800,3.1798229,1788965162287110199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623389608096,3.1998222,1788965162307110007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623409692448,3.2199066,1788965162327110015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623429650368,3.2398645,1788965162347115228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623449628576,3.2598427,1788965162367110308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623469623840,3.279838,1788965162387113475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623489667104,3.2998812,1788965162407110815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623509764192,3.3199783,1788965162427110238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623529647456,3.3398616,1788965162447110951,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623549528768,3.3597429,1788965162467110291,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623569594528,3.3798086,1788965162487110549,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623589609984,3.3998241,1788965162507110746,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623609665344,3.4198795,1788965162527110386,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623629590944,3.4398051,1788965162547110411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623649607680,3.4598218,1788965162567110199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623669570080,3.4797842,1788965162587110449,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623689582912,3.499797,1788965162607110600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623709624416,3.5198385,1788965162627110667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623729623616,3.5398377,1788965162647111524,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623749516096,3.5597302,1788965162667110425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623769601408,3.5798155,1788965162687109972,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623789616704,3.5998308,1788965162707110372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623809725952,3.6199401,1788965162727110622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623829643808,3.6398579,1788965162747110995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623849570560,3.6597847,1788965162767110591,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623869603936,3.679818,1788965162787109866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623889586848,3.699801,1788965162807110765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623909607488,3.7198216,1788965162827110632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623929603200,3.7398173,1788965162847110408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623949455840,3.75967,1788965162867110685,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
