t_recv_ns,t_s,t_stamp_ns,current_motion_task
21466459319840,17.999176,0,joint_bridge
21466659339968,18.199196,0,joint_bridge
21466859362720,18.399219,0,joint_bridge
21467059326080,18.599182,0,joint_bridge
21467259312864,18.799169,0,joint_bridge
21467459287936,18.999144,0,joint_bridge
21467659275776,19.199132,0,joint_bridge
21467859262752,19.399119,0,joint_bridge
21468059253728,19.59911,0,joint_bridge
21468259304928,19.799161,0,joint_bridge
21468459314368,19.99917,0,joint_bridge
21468659247680,20.199104,0,joint_bridge
21468859249184,20.399105,0,joint_bridge
21469059193472,20.599049,0,joint_bridge
21469259191360,20.799047,0,joint_bridge
21469459207264,20.999063,0,joint_bridge
21469659204512,21.19906,0,joint_bridge
21469859201024,21.399057,0,joint_bridge
21470059165760,21.599022,0,joint_bridge
21470259196800,21.799053,0,joint_bridge
21470459134720,21.998991,0,joint_bridge
21470659177792,22.199034,0,joint_bridge
21470859132224,22.398988,0,joint_bridge
21471059159168,22.599015,0,joint_bridge
21471259113696,22.79897,0,joint_bridge
21471459236096,22.999092,0,joint_bridge
21471659142432,23.198998,0,joint_bridge
21471859135840,23.398992,0,joint_bridge
21472059070752,23.598927,0,joint_bridge
21472259043936,23.7989,0,joint_bridge
21472459101920,23.998958,0,joint_bridge
21472659021856,24.198878,0,joint_bridge
21472859052320,24.398908,0,joint_bridge
21473059026240,24.598882,0,joint_bridge
21473259058240,24.798914,0,joint_bridge
21473459068416,24.998924,0,joint_bridge
21473659040864,25.198897,0,joint_bridge
21473859043072,25.398899,0,joint_bridge
21474058986560,25.598843,0,joint_bridge
21474259000512,25.798856,0,joint_bridge
21474459117216,25.998973,0,joint_bridge
21474659007168,26.198863,0,joint_bridge
21474858978912,26.398835,0,joint_bridge
21475058952800,26.598809,0,joint_bridge
21475258971488,26.798827,0,joint_bridge
21475458929664,26.998786,0,joint_bridge
21475658956480,27.198812,0,joint_bridge
21475858949120,27.398805,0,joint_bridge
21476058939360,27.598795,0,joint_bridge
21476258934688,27.798791,0,joint_bridge
21476458902304,27.998758,0,joint_bridge
21476658898720,28.198755,0,joint_bridge
21476858880288,28.398736,0,joint_bridge
21477058892448,28.598748,0,joint_bridge
21477258880064,28.798736,0,joint_bridge
21477458905856,28.998762,0,joint_bridge
21477658828416,29.198684,0,joint_bridge
21477858824192,29.39868,0,joint_bridge
21478058824736,29.598681,0,joint_bridge
21478258789088,29.798645,0,joint_bridge
21478458768320,29.998624,0,joint_bridge
21478658774048,30.19863,0,joint_bridge
21478858783168,30.398639,0,joint_bridge
21479058740896,30.598597,0,joint_bridge
21479258758048,30.798614,0,joint_bridge
21479458769440,30.998625,0,joint_bridge
21479658751296,31.198607,0,joint_bridge
21479858727840,31.398584,0,joint_bridge
21480058806688,31.598663,0,joint_bridge
21480258698112,31.798554,0,joint_bridge
21480458840288,31.998696,0,joint_bridge
21480658699456,32.198555,0,joint_bridge
21480858681344,32.398537,0,joint_bridge
21481058690368,32.598546,0,joint_bridge
21481258663232,32.798519,0,joint_bridge
21481458667072,32.998523,0,joint_bridge
21481658659040,33.198515,0,joint_bridge
21481858668000,33.398524,0,joint_bridge
21482058637632,33.598494,0,joint_bridge
21482258748800,33.798605,0,joint_bridge
21482458595616,33.998452,0,joint_bridge
21482658605184,34.198461,0,joint_bridge
21482858577440,34.398433,0,joint_bridge
21483058563648,34.59842,0,joint_bridge
21483258601184,34.798457,0,joint_bridge
21483458616064,34.998472,0,joint_bridge
21483658609440,35.198465,0,joint_bridge
21483858551488,35.398407,0,joint_bridge
21484058524704,35.598381,0,joint_bridge
21484258570944,35.798427,0,joint_bridge
21484458484288,35.99834,0,joint_bridge
21484658502976,36.198359,0,joint_bridge
21484858549888,36.398406,0,joint_bridge
21485058501696,36.598358,0,joint_bridge
21485258471008,36.798327,0,joint_bridge
21485458465376,36.998321,0,joint_bridge
21485658551040,37.198407,0,joint_bridge
21485858431840,37.398288,0,joint_bridge
21486058428704,37.598285,0,joint_bridge
21486258432672,37.798289,0,joint_bridge
21486458551712,37.998408,0,joint_bridge
21486658408416,38.198264,0,joint_bridge
21486858415360,38.398271,0,joint_bridge
21487058411776,38.598268,0,joint_bridge
21487258358304,38.798214,0,joint_bridge
21487458388160,38.998244,0,joint_bridge
21487658361568,39.198218,0,joint_bridge
21487858372288,39.398228,0,joint_bridge
21488058339296,39.598195,0,joint_bridge
21488258313696,39.79817,0,joint_bridge
21488458343520,39.998199,0,joint_bridge
21488658360160,40.198216,0,joint_bridge
21488858283520,40.398139,0,joint_bridge
21489058324448,40.59818,0,joint_bridge
21489258280448,40.798136,0,joint_bridge
21489458360736,40.998217,0,joint_bridge
21489658267296,41.198123,0,joint_bridge
21489858279872,41.398136,0,joint_bridge
21490058252736,41.598109,0,joint_bridge
21490258227424,41.798083,0,joint_bridge
21490458247840,41.998104,0,joint_bridge
21490658214496,42.19807,0,joint_bridge
21490858213088,42.398069,0,joint_bridge
21491058209696,42.598066,0,joint_bridge
21491258212256,42.798068,0,joint_bridge
21491458194208,42.99805,0,joint_bridge
21491658193856,43.19805,0,joint_bridge
21491858162112,43.398018,0,joint_bridge
21492058154240,43.59801,0,joint_bridge
21492258139360,43.797995,0,joint_bridge
21492458219424,43.998075,0,joint_bridge
21492658134176,44.19799,0,joint_bridge
21492858115392,44.397971,0,joint_bridge
21493058125344,44.597981,0,joint_bridge
21493258183648,44.79804,0,joint_bridge
21493458106464,44.997962,0,joint_bridge
21493658079168,45.197935,0,joint_bridge
21493858183104,45.398039,0,joint_bridge
21494058090112,45.597946,0,joint_bridge
21494258098496,45.797954,0,joint_bridge
21494458121216,45.997977,0,joint_bridge
21494658059008,46.197915,0,joint_bridge
21494858059168,46.397915,0,joint_bridge
21495058073792,46.59793,0,joint_bridge
21495258030688,46.797887,0,joint_bridge
21495458244960,46.998101,0,joint_bridge
21495658965856,47.198822,0,joint_bridge
21495857980480,47.397836,0,joint_bridge
21496057973024,47.597829,0,joint_bridge
21496258017952,47.797874,0,joint_bridge
21496457951904,47.997808,0,joint_bridge
21496657975744,48.197832,0,joint_bridge
21496858000736,48.397857,0,joint_bridge
21497057932000,48.597788,0,joint_bridge
21497258012896,48.797869,0,joint_bridge
21497457942176,48.997798,0,joint_bridge
21497657905984,49.197762,0,joint_bridge
21497857891584,49.397748,0,joint_bridge
21498057962944,49.597819,0,joint_bridge
21498257884992,49.797741,0,joint_bridge
21498457932416,49.997788,0,joint_bridge
