t_recv_ns,t_s,t_stamp_ns,frame_id,parallel_parser_type,damping_0,damping_1,damping_2,damping_3,damping_4,damping_5,damping_6,damping_7,damping_8,damping_9,damping_10,damping_11,damping_12,damping_13,damping_14,damping_15,damping_16,damping_17,damping_18,damping_19,damping_20,damping_21,damping_22,damping_23,feed_forward_torque_0,feed_forward_torque_1,feed_forward_torque_2,feed_forward_torque_3,feed_forward_torque_4,feed_forward_torque_5,feed_forward_torque_6,feed_forward_torque_7,feed_forward_torque_8,feed_forward_torque_9,feed_forward_torque_10,feed_forward_torque_11,feed_forward_torque_12,feed_forward_torque_13,feed_forward_torque_14,feed_forward_torque_15,feed_forward_torque_16,feed_forward_torque_17,feed_forward_torque_18,feed_forward_torque_19,feed_forward_torque_20,feed_forward_torque_21,feed_forward_torque_22,feed_forward_torque_23,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,position_12,position_13,position_14,position_15,position_16,position_17,position_18,position_19,position_20,position_21,position_22,position_23,stiffness_0,stiffness_1,stiffness_2,stiffness_3,stiffness_4,stiffness_5,stiffness_6,stiffness_7,stiffness_8,stiffness_9,stiffness_10,stiffness_11,stiffness_12,stiffness_13,stiffness_14,stiffness_15,stiffness_16,stiffness_17,stiffness_18,stiffness_19,stiffness_20,stiffness_21,stiffness_22,stiffness_23,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18,torque_19,torque_20,torque_21,torque_22,torque_23,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,velocity_16,velocity_17,velocity_18,velocity_19,velocity_20,velocity_21,velocity_22,velocity_23
21331692304704,0,21331689453632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.76302155,0.047064701,0.96889238,-0.80334324,0.52114887,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2387127,0.093709902,0.56238895,2.4113113,-0.27118403,0,0,0,0,0,0
21331692351776,4.7072e-05,21331691442656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.76744689,0.047264666,0.97002926,-0.79853109,0.52059536,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.186147,0.10624072,0.5743532,2.400332,-0.28227637,0,0,0,0,0,0
21331693755424,0.00145072,21331693435872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.77176689,0.04748973,0.97118992,-0.79374105,0.52001964,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1333908,0.11880634,0.58616528,2.3891954,-0.29338627,0,0,0,0,0,0
21331701287904,0.0089832,21331695434848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.77598118,0.047739961,0.97237405,-0.78897345,0.51942168,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0804479,0.13140561,0.59782433,2.3779023,-0.30451211,0,0,0,0,0,0
21331701347424,0.00904272,21331697423360,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.78008939,0.048015427,0.97358135,-0.7842286,0.51880146,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0273219,0.14403739,0.60932946,2.3664537,-0.31565228,0,0,0,0,0,0
21331701393440,0.009088736,21331699418144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.78409116,0.04831619,0.97481151,-0.77950679,0.51815894,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9740167,0.15670052,0.62067983,2.3548503,-0.32680517,0,0,0,0,0,0
21331701772736,0.009468032,21331701469696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.78798613,0.048642312,0.97606422,-0.77480836,0.5174941,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9205358,0.16939384,0.63187461,2.343093,-0.33796914,0,0,0,0,0,0
21331703692864,0.01138816,21331703421888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.79177396,0.048993852,0.97733916,-0.77013359,0.51680692,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866883,0.1821162,0.64291299,2.3311827,-0.34914257,0,0,0,0,0,0
21331705743136,0.013438432,21331705449312,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.7954543,0.049370868,0.97863602,-0.76548279,0.51609738,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813062,0.19486643,0.65379415,2.3191202,-0.36032382,0,0,0,0,0,0
21331707697472,0.015392768,21331707428288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.79902682,0.049773414,0.97995449,-0.76085628,0.51536548,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7590768,0.20764336,0.66451732,2.3069065,-0.37151125,0,0,0,0,0,0
21331709674528,0.017369824,21331709429984,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.8024912,0.050201541,0.98129425,-0.75625435,0.51461119,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7049309,0.22044583,0.67508174,2.2945425,-0.38270322,0,0,0,0,0,0
21331711830592,0.019525888,21331711421376,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.80584712,0.050655301,0.98265498,-0.75167729,0.51383451,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6506282,0.23327265,0.68548665,2.282029,-0.39389808,0,0,0,0,0,0
21331713777216,0.021472512,21331713437696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12340736,-0.11501503,-0.66014385,-0.22602463,0.64819904,0.17482614,-0.045968056,-0.080300331,-0.02040863,-0.35801506,0.32877295,0.073096817,0.076485634,0.80909427,0.051134741,0.98403637,-0.74712542,0.51303544,0.37937737,-0.037194252,0.04062748,-0.4262991,-0.014305115,-0.095178604,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5961725,0.24612265,0.69573132,2.269367,-0.40509417,0,0,0,0,0,0
