t_recv_ns,t_s,t_stamp_ns,mos_temperature_0,mos_temperature_1,mos_temperature_2,mos_temperature_3,mos_temperature_4,mos_temperature_5,mos_temperature_6,mos_temperature_7,mos_temperature_8,mos_temperature_9,mos_temperature_10,mos_temperature_11,mos_temperature_12,mos_temperature_13,mos_temperature_14,mos_temperature_15,mos_temperature_16,mos_temperature_17,mos_temperature_18,mos_temperature_19,mos_temperature_20,mos_temperature_21,mos_temperature_22,mos_temperature_23,mos_temperature_24,motor_temperature_0,motor_temperature_1,motor_temperature_2,motor_temperature_3,motor_temperature_4,motor_temperature_5,motor_temperature_6,motor_temperature_7,motor_temperature_8,motor_temperature_9,motor_temperature_10,motor_temperature_11,motor_temperature_12,motor_temperature_13,motor_temperature_14,motor_temperature_15,motor_temperature_16,motor_temperature_17,motor_temperature_18,motor_temperature_19,motor_temperature_20,motor_temperature_21,motor_temperature_22,motor_temperature_23,motor_temperature_24,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_cmd_8,tau_cmd_9,tau_cmd_10,tau_cmd_11,tau_cmd_12,tau_cmd_13,tau_cmd_14,tau_cmd_15,tau_cmd_16,tau_cmd_17,tau_cmd_18,tau_cmd_19,tau_cmd_20,tau_cmd_21,tau_cmd_22,tau_cmd_23,tau_cmd_24
21067397829248,0.19184,0,41.316093,39.466698,38.276497,36.54612,38.313118,39.178299,40.675209,39.777985,38.628975,35.754181,38.569466,38.473335,43.902496,47.120621,42.043945,40.748451,39.379723,38.532845,46.072327,42.542915,41.69146,41.53582,39.919891,46.726936,4743131.7,38.162048,36.083771,34.89357,34.31678,34.824905,35.030899,37.837036,36.509499,35.177383,33.49279,35.355919,34.838638,41.435112,45.523003,40.753036,38.413826,37.594414,35.896088,42.684822,39.741356,38.239868,39.173721,37.79126,43.041885,4743131.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.0787354,1.5793152,-0.20599365,-0.77362061,-0.3616333,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743131.7
21067417830560,0.21184131,0,41.316093,39.471275,38.276497,36.541542,38.313118,39.178299,40.679787,39.777985,38.633553,35.754181,38.574043,38.477913,43.902496,47.116043,42.057678,40.748451,39.375145,38.537422,46.072327,42.53376,41.69146,41.540398,39.924469,46.717781,4743151.7,38.157471,36.092926,34.884415,34.303047,34.824905,35.035477,37.846191,36.48661,35.168228,33.501945,35.351341,34.81575,41.453423,45.532158,40.753036,38.395515,37.585258,35.886932,42.671089,39.745934,38.239868,39.155411,37.795837,43.051041,4743151.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-4.6097412,1.5884705,0.3616333,-0.96588135,0.19683838,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743151.7
21067437836640,0.23184739,0,41.316093,39.471275,38.276497,36.541542,38.313118,39.173721,40.684364,39.777985,38.633553,35.754181,38.574043,38.477913,43.907074,47.111465,42.062256,40.753036,39.375145,38.542,46.076904,42.53376,41.69146,41.53582,39.915314,46.717781,4743171.7,38.166626,36.070038,34.89357,34.312202,34.802017,35.044632,37.859924,36.514076,35.186539,33.511101,35.346764,34.829483,41.430534,45.518425,40.766769,38.390938,37.594414,35.900665,42.666512,39.759674,38.258186,39.187454,37.800415,43.051041,4743171.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.8040771,1.7898865,0.32501221,-0.82855225,0.16937256,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743171.7
21067457880352,0.2518911,0,41.316093,39.471275,38.276497,36.54612,38.313118,39.173721,40.679787,39.777985,38.628975,35.758759,38.569466,38.473335,43.902496,47.120621,42.053101,40.739296,39.36599,38.542,46.072327,42.538338,41.69146,41.53582,39.929047,46.731514,4743191.7,38.166626,36.079193,34.875259,34.312202,34.820328,35.026321,37.850769,36.514076,35.181961,33.515678,35.360497,34.824905,41.458,45.536736,40.748451,38.372627,37.598991,35.914398,42.671089,39.704735,38.281075,39.146255,37.804993,43.073929,4743191.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.6209717,1.9272156,0.35247803,-0.89263916,0.18768311,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743191.7
21067477988320,0.27199907,0,41.311516,39.475853,38.276497,36.555275,38.317696,39.178299,40.679787,39.777985,38.633553,35.749596,38.569466,38.477913,43.897919,47.120621,42.062256,40.748451,39.379723,38.537422,46.063171,42.538338,41.69146,41.531242,39.924469,46.722359,4743211.7,38.162048,36.106659,34.884415,34.312202,34.811172,35.021744,37.859924,36.500343,35.181961,33.497368,35.355919,34.820328,41.435112,45.545891,40.757614,38.395515,37.585258,35.882355,42.680244,39.741356,38.267342,39.173721,37.80957,43.03273,4743211.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.5111084,2.4307556,0.43487549,-0.88348389,0.2243042,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743211.7
21067497830592,0.29184134,0,41.320671,39.471275,38.281075,36.541542,38.322273,39.173721,40.679787,39.777985,38.63813,35.758759,38.578621,38.482491,43.893341,47.125198,42.062256,40.753036,39.370567,38.542,46.076904,42.53376,41.69146,41.53582,39.924469,46.722359,4743231.7,38.171204,36.092926,34.884415,34.303047,34.834061,35.021744,37.837036,36.527809,35.181961,33.483635,35.374229,34.79744,41.444267,45.52758,40.762192,38.38636,37.594414,35.89151,42.680244,39.732201,38.276497,39.173721,37.782104,43.069351,4743231.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.4927979,2.6138611,0.48065186,-0.85601807,0.28839111,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743231.7
21067517832864,0.31184362,0,41.311516,39.471275,38.281075,36.541542,38.313118,39.178299,40.675209,39.773407,38.624397,35.758759,38.569466,38.482491,43.897919,47.129776,42.053101,40.748451,39.370567,38.537422,46.072327,42.53376,41.686882,41.531242,39.924469,46.722359,4743251.7,38.143738,36.083771,34.875259,34.307625,34.824905,35.040054,37.859924,36.509499,35.177383,33.501945,35.351341,34.81575,41.43969,45.550468,40.762192,38.395515,37.585258,35.896088,42.675667,39.736778,38.249023,39.173721,37.795837,43.055618,4743251.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.3005371,3.1357422,0.39825439,-0.88348389,0.16021729,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743251.7
21067537806464,0.33181722,0,41.316093,39.471275,38.281075,36.541542,38.313118,39.173721,40.684364,39.777985,38.624397,35.754181,38.574043,38.477913,43.907074,47.129776,42.053101,40.748451,39.379723,38.532845,46.081482,42.547493,41.686882,41.531242,39.919891,46.713203,4743271.7,38.166626,36.102081,34.888992,34.321358,34.829483,35.040054,37.859924,36.504921,35.195694,33.506523,35.369652,34.820328,41.430534,45.536736,40.753036,38.381783,37.585258,35.900665,42.6894,39.732201,38.258186,39.182877,37.786682,43.055618,4743271.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.1723633,3.3554688,0.41656494,-0.92010498,0.19683838,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743271.7
21067557796736,0.35180749,0,41.306938,39.466698,38.276497,36.541542,38.317696,39.178299,40.684364,39.777985,38.624397,35.754181,38.574043,38.473335,43.902496,47.129776,42.057678,40.753036,39.375145,38.542,46.076904,42.529182,41.69146,41.540398,39.919891,46.731514,4743291.7,38.143738,36.079193,34.879837,34.29847,34.834061,35.053787,37.859924,36.532387,35.191116,33.488213,35.337608,34.834061,41.435112,45.541313,40.753036,38.400093,37.576103,35.873199,42.675667,39.732201,38.258186,39.173721,37.786682,43.041885,4743291.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-3.1540527,3.5568848,0.41656494,-0.90179443,0.15106201,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743291.7
21067577836032,0.37184678,0,41.316093,39.466698,38.276497,36.54612,38.313118,39.173721,40.679787,39.782562,38.624397,35.754181,38.578621,38.482491,43.897919,47.134354,42.053101,40.753036,39.375145,38.542,46.076904,42.542915,41.686882,41.526665,39.933624,46.717781,4743311.7,38.148315,36.060883,34.898148,34.293892,34.829483,35.021744,37.841614,36.514076,35.209427,33.501945,35.346764,34.811172,41.453423,45.545891,40.780502,38.409248,37.594414,35.900665,42.648201,39.736778,38.235291,39.178299,37.795837,43.092239,4743311.7,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-2.9892273,3.9139404,0.51727295,-0.97503662,0.20599365,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,-0.0045776367,4743311.7
