t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3410339793216,0.33989766,1788964949247110631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410359695392,0.35979984,1788964949267110736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410379769760,0.37987421,1788964949287110502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410399831872,0.39993632,1788964949307111036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410419777792,0.41988224,1788964949327110203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410439770912,0.43987536,1788964949347110987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410459792352,0.4598968,1788964949367109855,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410479776960,0.47988141,1788964949387110603,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410499798848,0.4999033,1788964949407110503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410519778304,0.51988275,1788964949427110537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410539762528,0.53986698,1788964949447110306,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410559657920,0.55976237,1788964949467109687,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410579776064,0.57988051,1788964949487113806,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410599773280,0.59987773,1788964949507111121,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410619786720,0.61989117,1788964949527112590,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410639780672,0.63988512,1788964949547110573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410659753440,0.65985789,1788964949567110654,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410679787744,0.67989219,1788964949587110997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410699775936,0.69988038,1788964949607110870,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410719751136,0.71985558,1788964949627110617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410739773728,0.73987818,1788964949647111065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410759647680,0.75975213,1788964949667110898,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410779747424,0.77985187,1788964949687110787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410799787008,0.79989146,1788964949707110637,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410819751200,0.81985565,1788964949727110315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410839744608,0.83984906,1788964949747110650,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410859759296,0.85986374,1788964949767110267,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410879748832,0.87985328,1788964949787110794,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410899754784,0.89985923,1788964949807110838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410919747808,0.91985226,1788964949827110086,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410939743104,0.93984755,1788964949847110547,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410959691264,0.95979571,1788964949867110571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410979761280,0.97986573,1788964949887110529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410999743232,0.99984768,1788964949907110886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411019783872,1.0198883,1788964949927110329,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411039769984,1.0398744,1788964949947110238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411059768544,1.059873,1788964949967110616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411079782784,1.0798872,1788964949987110027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411099831904,1.0999364,1788964950007110591,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411119745920,1.1198504,1788964950027110632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411139735008,1.1398395,1788964950047124333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411159610304,1.1597148,1788964950067110456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411179723200,1.1798276,1788964950087110593,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411199737312,1.1998418,1788964950107123813,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411219752800,1.2198572,1788964950127110573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411239730272,1.2398347,1788964950147110509,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411259765856,1.2598703,1788964950167110842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411279730496,1.2798349,1788964950187110466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411299736800,1.2998412,1788964950207110735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411319783744,1.3198882,1788964950227110697,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411339730656,1.3398351,1788964950247110488,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411359709664,1.3598141,1788964950267124840,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411379738688,1.3798431,1788964950287110376,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411399782336,1.3998868,1788964950307110642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411419742624,1.4198471,1788964950327111021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411439753344,1.4398578,1788964950347110491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411459710432,1.4598149,1788964950367110853,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411479752608,1.4798571,1788964950387110385,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411499726720,1.4998312,1788964950407110295,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411519728832,1.5198333,1788964950427110275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411539737920,1.5398424,1788964950447110182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411559617344,1.5597218,1788964950467110451,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411579709248,1.5798137,1788964950487113635,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411599781536,1.599886,1788964950507110668,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411619709440,1.6198139,1788964950527109950,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411639734016,1.6398385,1788964950547123391,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411659714976,1.6598194,1788964950567110924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411679707168,1.6798116,1788964950587113141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411699741184,1.6998456,1788964950607120403,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411719716736,1.7198212,1788964950627110623,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411739701504,1.739806,1788964950647111512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411759594240,1.7596987,1788964950667113744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411779729696,1.7798341,1788964950687111231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411799729152,1.7998336,1788964950707110818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411819695136,1.8197996,1788964950727110518,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411839717984,1.8398224,1788964950747109957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411859719808,1.8598243,1788964950767110382,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411879691872,1.8797963,1788964950787110476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411899726368,1.8998308,1788964950807110381,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411919699968,1.9198044,1788964950827110258,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411939735392,1.9398398,1788964950847110320,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411959716768,1.9598212,1788964950867110020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411979704352,1.9798088,1788964950887110656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411999748192,1.9998526,1788964950907114117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412019711616,2.0198161,1788964950927110821,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412039703360,2.0398078,1788964950947110652,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412059733152,2.0598376,1788964950967110454,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412079706720,2.0798112,1788964950987110893,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412099701696,2.0998061,1788964951007110443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412119705312,2.1198098,1788964951027110335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412139693216,2.1397977,1788964951047110458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412159569056,2.1596735,1788964951067110296,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412179713568,2.179818,1788964951087110224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412199720960,2.1998254,1788964951107110394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412219672896,2.2197773,1788964951127110385,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412239702944,2.2398074,1788964951147111543,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412259690400,2.2597948,1788964951167110611,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412279687136,2.2797916,1788964951187110223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412299694848,2.2997993,1788964951207110812,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412319687552,2.319792,1788964951227110522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412339677760,2.3397822,1788964951247110499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412359572032,2.3596765,1788964951267110573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412379690176,2.3797946,1788964951287110531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412399706944,2.3998114,1788964951307110510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412419674816,2.4197793,1788964951327110587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412439681856,2.4397863,1788964951347110527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412459728800,2.4598332,1788964951367110644,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412479706464,2.4798109,1788964951387111151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412499692320,2.4997968,1788964951407110721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412519710976,2.5198154,1788964951427110395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412539680992,2.5397854,1788964951447110408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412559548608,2.5596531,1788964951467110319,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412579704128,2.5798086,1788964951487111527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412599764064,2.5998685,1788964951507110265,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412619666048,2.6197705,1788964951527110628,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412639694976,2.6397994,1788964951547110419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412659695392,2.6597998,1788964951567109896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412679661568,2.679766,1788964951587110388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412699710784,2.6998152,1788964951607110286,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412719660384,2.7197648,1788964951627110224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412739671424,2.7397759,1788964951647111076,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412759551328,2.7596558,1788964951667110423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412779667616,2.7797721,1788964951687110720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412799661344,2.7997658,1788964951707110502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412819675936,2.8197804,1788964951727110672,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412839665536,2.83977,1788964951747109949,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412859718912,2.8598234,1788964951767111036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412879658048,2.8797625,1788964951787110114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412899671680,2.8997761,1788964951807110047,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412919647392,2.9197518,1788964951827110414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412939674688,2.9397791,1788964951847113609,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412959570752,2.9596752,1788964951867110505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412979684928,2.9797894,1788964951887110709,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412999674720,2.9997792,1788964951907110312,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413019657120,3.0197616,1788964951927110772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413039678336,3.0397828,1788964951947110351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413059661536,3.059766,1788964951967110525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413079637888,3.0797423,1788964951987110715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413099667552,3.099772,1788964952007110466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413119672032,3.1197765,1788964952027110411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413139653856,3.1397583,1788964952047110285,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413159515520,3.15962,1788964952067110288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413179629408,3.1797339,1788964952087110135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413199654624,3.1997591,1788964952107110792,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413219670624,3.2197751,1788964952127110575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413239640032,3.2397445,1788964952147110981,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413259628576,3.259733,1788964952167110869,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413279646368,3.2797508,1788964952187110473,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413299629664,3.2997341,1788964952207110748,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413319625472,3.3197299,1788964952227110817,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413339676384,3.3397808,1788964952247110699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413359533856,3.3596383,1788964952267110512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413379657792,3.3797622,1788964952287110706,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413399670688,3.3997751,1788964952307110744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413419655680,3.4197601,1788964952327110427,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413439693088,3.4397975,1788964952347110753,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413459636224,3.4597407,1788964952367110511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413479631680,3.4797361,1788964952387110413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413499645600,3.49975,1788964952407110109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413519635520,3.51974,1788964952427110479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413539640160,3.5397446,1788964952447110414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413559556128,3.5596606,1788964952467110486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413579633440,3.5797379,1788964952487110728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413599632320,3.5997368,1788964952507110812,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413619684768,3.6197892,1788964952527110814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413639632320,3.6397368,1788964952547110528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413659622400,3.6597268,1788964952567110822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413679636736,3.6797412,1788964952587110356,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413699622528,3.699727,1788964952607110872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413719605280,3.7197097,1788964952627110101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413739636640,3.7397411,1788964952647110888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413759516032,3.7596205,1788964952667110414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413779642688,3.7797471,1788964952687117131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413799642816,3.7997473,1788964952707111222,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413819614336,3.8197188,1788964952727113119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413839607552,3.839712,1788964952747110324,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413859660864,3.8597653,1788964952767110889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413879616896,3.8797213,1788964952787110770,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413899637056,3.8997415,1788964952807110754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413919617376,3.9197218,1788964952827110437,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413939608384,3.9397128,1788964952847110380,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413959502560,3.959607,1788964952867110822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413979663616,3.9797681,1788964952887110454,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413999656928,3.9997614,1788964952907124155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414019640704,4.0197452,1788964952927110685,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414039606560,4.039711,1788964952947110983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414059608960,4.0597134,1788964952967110741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414079597056,4.0797015,1788964952987110228,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414099616608,4.0997211,1788964953007110561,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414119573344,4.1196778,1788964953027110976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414139605184,4.1397096,1788964953047111112,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414159592416,4.1596969,1788964953067124895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414179599552,4.179704,1788964953087110730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414199601376,4.1997058,1788964953107110372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414219582432,4.2196869,1788964953127110522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414239569600,4.239674,1788964953147111439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414259596032,4.2597005,1788964953167110114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414279586144,4.2796906,1788964953187110537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414299572256,4.2996767,1788964953207110982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414319572544,4.319677,1788964953227110679,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414339576480,4.3396809,1788964953247111117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414359458720,4.3595632,1788964953267110452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414379576128,4.3796806,1788964953287113542,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414399617760,4.3997222,1788964953307110722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414419594656,4.4196991,1788964953327110493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414439572448,4.4396769,1788964953347125377,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414459560992,4.4596654,1788964953367110917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414479590336,4.4796948,1788964953387110189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414499571008,4.4996755,1788964953407110721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414519565376,4.5196698,1788964953427110460,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414539582112,4.5396866,1788964953447110646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414559491520,4.559596,1788964953467110317,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414579556224,4.5796607,1788964953487110662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414599645696,4.5997501,1788964953507110596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414619569088,4.6196735,1788964953527110279,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
