t_recv_ns,t_s,t_stamp_ns,frame_id,parallel_parser_type,damping_0,damping_1,damping_2,damping_3,damping_4,damping_5,damping_6,damping_7,damping_8,damping_9,damping_10,damping_11,damping_12,damping_13,damping_14,damping_15,damping_16,damping_17,damping_18,damping_19,damping_20,damping_21,damping_22,damping_23,feed_forward_torque_0,feed_forward_torque_1,feed_forward_torque_2,feed_forward_torque_3,feed_forward_torque_4,feed_forward_torque_5,feed_forward_torque_6,feed_forward_torque_7,feed_forward_torque_8,feed_forward_torque_9,feed_forward_torque_10,feed_forward_torque_11,feed_forward_torque_12,feed_forward_torque_13,feed_forward_torque_14,feed_forward_torque_15,feed_forward_torque_16,feed_forward_torque_17,feed_forward_torque_18,feed_forward_torque_19,feed_forward_torque_20,feed_forward_torque_21,feed_forward_torque_22,feed_forward_torque_23,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,position_12,position_13,position_14,position_15,position_16,position_17,position_18,position_19,position_20,position_21,position_22,position_23,stiffness_0,stiffness_1,stiffness_2,stiffness_3,stiffness_4,stiffness_5,stiffness_6,stiffness_7,stiffness_8,stiffness_9,stiffness_10,stiffness_11,stiffness_12,stiffness_13,stiffness_14,stiffness_15,stiffness_16,stiffness_17,stiffness_18,stiffness_19,stiffness_20,stiffness_21,stiffness_22,stiffness_23,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18,torque_19,torque_20,torque_21,torque_22,torque_23,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,velocity_16,velocity_17,velocity_18,velocity_19,velocity_20,velocity_21,velocity_22,velocity_23
3410000148192,0,1788964948907185825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43433647,2.1344738,-0.64514318,-0.91169684,1.0777795,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36204908,-0.91610854,0.44291488,-0.28071904,0.78606651,0,0,0,0,0,0
3410002092896,0.001944704,1788964948909176185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43433647,2.1344738,-0.64514318,-0.91169684,1.0777795,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36204908,-0.91610854,0.44291488,-0.28071904,0.78606651,0,0,0,0,0,0
3410004053632,0.00390544,1788964948911175944,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43506754,2.1326312,-0.64424768,-0.91226154,1.0793482,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36900951,-0.9264412,0.45258542,-0.28397974,0.78266392,0,0,0,0,0,0
3410007925728,0.007777536,1788964948913176797,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43581247,2.1307681,-0.64333284,-0.91283275,1.0809101,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37591607,-0.93673092,0.46225648,-0.28723554,0.77923515,0,0,0,0,0,0
3410008080224,0.007932032,1788964948915171578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43657117,2.1288844,-0.64239865,-0.91341048,1.0824652,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38276852,-0.94697744,0.47192761,-0.2904862,0.77578048,0,0,0,0,0,0
3410010214592,0.0100664,1788964948917188240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43734351,2.1269802,-0.64144513,-0.91399469,1.0840133,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895666,-0.95718052,0.48159836,-0.29373151,0.77230018,0,0,0,0,0,0
3410012206144,0.012057952,1788964948919169926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43892872,2.1231109,-0.63948006,-0.91518258,1.0870884,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40299863,-0.97745534,0.50093688,-0.30020515,0.76526378,0,0,0,0,0,0
3410014171488,0.014023296,1788964948921172119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43892872,2.1231109,-0.63948006,-0.91518258,1.0870884,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40299863,-0.97745534,0.50093688,-0.30020515,0.76526378,0,0,0,0,0,0
3410016235328,0.016087136,1788964948923186092,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.43974136,2.1211459,-0.63846852,-0.91578621,1.0886154,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40963209,-0.98752659,0.51060373,-0.30343304,0.76170823,0,0,0,0,0,0
3410018200832,0.01805264,1788964948925169692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.44056721,2.1191608,-0.63743764,-0.9163963,1.0901352,0.36717033,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41621018,-0.99755341,0.52026839,-0.30665466,0.75812814,0,0,0,0,0,0
