t_recv_ns,t_s,t_stamp_ns,frame_id,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,position_9,position_10,position_11,position_12,position_13,position_14,position_15,position_16,position_17,position_18,position_19,position_20,position_21,position_22,position_23,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18,torque_19,torque_20,torque_21,torque_22,torque_23,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,velocity_16,velocity_17,velocity_18,velocity_19,velocity_20,velocity_21,velocity_22,velocity_23
3410002034272,0,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42133999,2.1311131,-0.65976238,-0.90466881,1.0656519,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,-0.0045776367,-0.01373291,-0.012428556,0.00024383261,0.0045776367,-0.0045776367,-0.01373291,-0.0045776367,0.00045901138,0.0068626046,-0.01373291,1.103241,1.0757751,1.5518494,-0.69122314,0.34332275,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.00068664551,0.00068664551,-0.0048065186,-0.00068664551,0.00054130198,0.0018093344,0.0048065186,0.00068664551,0.0020599365,-0.00068664551,-0.00088108153,-0.00085710911,0.00068664551,0.28770828,-0.83153915,0.34538651,-0.23552322,0.79995346,-0.00068664551,0.00068664551,-0.00068664551,0.0034332275,0.0034332275,-0.0048065186
3410004066272,0.002032,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42210293,2.1295872,-0.65899944,-0.90543175,1.0671778,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.00026732742,0.0070288607,-0.022888184,-0.0045776367,0.01373291,-0.0045776367,0.01427008,-2.9099999e-07,0.0045776367,1.0208435,1.0574646,1.4236755,-0.65460205,0.35247803,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,0.00068664551,0.0020599365,0.0034332275,0.00054130198,0.0018093344,-0.0020599365,-0.00068664551,0.0020599365,-0.0048065186,-0.00044053142,2.9465334e-05,-0.0075531006,0.31929398,-0.83703232,0.35499954,-0.24788284,0.79720688,0.0048065186,-0.0020599365,0.00068664551,0.0020599365,0.00068664551,0.0034332275
3410007940160,0.005905888,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42286587,2.1280613,-0.6582365,-0.90581322,1.0690851,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.022888184,0.0045776367,-0.012428556,0.00024383261,0.0045776367,-0.0045776367,0.01373291,0.01373291,0.01427008,-2.9099999e-07,-0.01373291,1.1307068,1.203949,1.4236755,-0.70037842,0.26092529,0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,0.0034332275,0.0020599365,-0.00068664551,0.00095968686,-0.0026466212,0.0048065186,-0.00068664551,0.00068664551,-0.0020599365,1.8680173e-08,0.00091603978,0.0020599365,0.30144119,-0.84664536,0.36735916,-0.23826981,0.82192612,0.0048065186,-0.00068664551,0.0020599365,0.0034332275,-0.00068664551,-0.00068664551
3410007990368,0.005956096,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42324734,2.1261539,-0.65747356,-0.90619469,1.070611,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0.0045776367,-0.0045776367,0.01373291,0.0045776367,-0.00026732742,0.0070288607,-0.01373291,-0.0045776367,-0.01373291,0.022888184,0.01427008,-2.9099999e-07,-0.022888184,1.1215515,1.1581726,1.3778992,-0.65460205,0.31585693,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0020599365,0.0020599365,0.0048065186,0.0020599365,0.0010299252,0.00093354455,0.00068664551,0.00068664551,0.00068664551,-0.00068664551,-0.00044056878,-0.0018026142,-0.0034332275,0.31654739,-0.8548851,0.38658905,-0.25200272,0.80270004,0.0020599365,-0.00068664551,0.0020599365,0.0020599365,0.0020599365,0.00068664551
3410010020800,0.007986528,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42401028,2.1242466,-0.65671062,-0.90657711,1.0721369,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0.01373291,-0.0045776367,-0.0045776367,0.0045776367,-0.00026732742,0.0070288607,0.0045776367,0.0045776367,0.022888184,-0.0045776367,0.01427008,-2.9099999e-07,-0.022888184,1.1307068,1.1490173,1.5793152,-0.72784424,0.31585693,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.0020599365,0.0048065186,0.00068664551,0.0025660332,0.0018863407,0.0020599365,-0.0020599365,0.0048065186,-0.0061798096,-0.00044053142,2.9465334e-05,-0.0048065186,0.35225296,-0.9180603,0.40581512,-0.26161575,0.81505966,-0.0020599365,0.00068664551,-0.0020599365,-0.00068664551,-0.0020599365,-0.0020599365
3410011849696,0.009815424,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42477322,2.1227207,-0.65594673,-0.90734005,1.0736628,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.00026732742,0.0070288607,0.0045776367,0.022888184,0.01373291,0.01373291,-0.028999172,-0.0068620226,-0.01373291,1.1398621,1.0483093,1.5152283,-0.72784424,0.44403076,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,0.00068664551,-0.0034332275,0.00068664551,0.00068664551,0.0010299252,0.00093354455,0.00068664551,-0.00068664551,0.0020599365,0.00068664551,0.00044056878,0.0018026142,0.0034332275,0.33852005,-0.9029541,0.41405487,-0.25749588,0.7793541,-0.00068664551,0.00068664551,0.0020599365,0.00068664551,0.00068664551,0.0034332275
3410013849280,0.011815008,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42553616,2.1208134,-0.65518379,-0.90772152,1.0751886,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.01373291,0.0045776367,0.012428556,-0.00024383261,0.0045776367,-0.0045776367,0.022888184,-0.0045776367,0.00045901138,0.0068626046,-0.01373291,1.0940857,1.2955017,1.4145203,-0.73699951,0.29754639,0.0045776367,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,-0.0034332275,0.0089263916,-0.00068664551,1.7559584e-05,0.00089504142,0.0020599365,-0.0048065186,0.00068664551,0.0020599365,-0.00044053142,2.9465334e-05,0.00068664551,0.33852005,-0.91394043,0.3948288,-0.25200272,0.78347397,-0.00068664551,-0.00068664551,-0.0020599365,-0.00068664551,0.00068664551,-0.00068664551
3410015930080,0.013895808,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42591763,2.118906,-0.65442085,-0.90848446,1.077096,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,-0.00026732742,0.0070288607,-0.0045776367,0.022888184,-0.0045776367,0.0045776367,0.028081149,-0.0068631866,0.0045776367,1.0940857,1.2222595,1.5335388,-0.61798096,0.33416748,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,0.00068664551,0.0020599365,0.00068664551,-0.00092456769,0.004436704,-0.0034332275,-0.00068664551,0.00068664551,0.00068664551,-0.00044056878,-0.0018026142,0.0020599365,0.34538651,-0.92218018,0.40581512,-0.27260208,0.7944603,0.0020599365,-0.00068664551,-0.0020599365,-0.0034332275,0.00068664551,-0.0034332275
3410018009536,0.015975264,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42668056,2.1169987,-0.65327644,-0.90886593,1.0786219,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,-0.0045776367,0.0045776367,-0.012428556,0.00024383261,0.0045776367,-0.0045776367,0.01373291,-0.0045776367,-0.00045901138,-0.0068626046,-0.01373291,1.1215515,1.1490173,1.4419861,-0.6729126,0.32501221,0.0045776367,0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.00068664551,0.0020599365,0.00068664551,0.0020599365,-0.00099480603,0.0008565383,0.00068664551,-0.0020599365,0.0020599365,0.0020599365,0.00044053142,-2.9465334e-05,0.00068664551,0.35774612,-0.9180603,0.4401474,-0.27672195,0.79583359,0.0061798096,0.0020599365,-0.00068664551,-0.0034332275,-0.00068664551,-0.0020599365
3410020173280,0.018139008,0,,-0.10128212,-0.25616074,0.23594284,0.029182434,-0.16562012,0.068989852,0.041390419,-0.25844955,0.789464,-0.27752304,0.20554385,0.28204047,0.0207901,0.42820644,2.113184,-0.65175056,-0.91001034,1.0816736,0.3675518,-0.25577927,-0.15812206,-0.37861443,-1.744297,0.061989784,-0.0045776367,-0.0045776367,0.022888184,0.0045776367,-0.00026732742,0.0070288607,0.0045776367,-0.0045776367,0.0045776367,-0.0045776367,-0.01427008,2.9099999e-07,-0.01373291,0.99334717,1.1490173,1.506073,-0.65460205,0.37994385,0.0045776367,-0.0045776367,0.0045776367,0.0045776367,0.0045776367,-0.0045776367,-0.0020599365,-0.00068664551,0.0048065186,-0.00068664551,-0.00095968686,0.0026466212,-0.00068664551,-0.00068664551,-0.00068664551,-0.00068664551,0.00088108153,0.00085710911,-0.00068664551,0.38246918,-0.95651245,0.44838715,-0.2849617,0.75738144,-0.00068664551,-0.0034332275,-0.0020599365,-0.0034332275,-0.0020599365,0.00068664551
