t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3410053794944,0.051984576,0,,-0.0012274901,-0.0043844942,-0.0013483366,9.7716036,-0.38162801,0.98925,0.73936099,-0.080247998,-0.66588902,-0.059129,-0.3787577,-1.4626322,0.18103613
3410055825568,0.0540152,0,,-0.0012274901,-0.0043844942,-0.0013483366,9.7716036,-0.38162801,0.98925,0.73936099,-0.080247998,-0.66588902,-0.059129,-0.3787577,-1.4626322,0.18103613
3410057797920,0.055987552,0,,-0.0032549342,-0.0065020324,-0.00069390801,9.7589493,-0.38274899,0.97618002,0.73935199,-0.080252998,-0.66589803,-0.059138,-0.37878643,-1.4626575,0.18104609
3410059844096,0.058033728,0,,-0.0032549342,-0.0065020324,-0.00069390801,9.7589493,-0.38274899,0.97618002,0.73935199,-0.080252998,-0.66589803,-0.059138,-0.37878643,-1.4626575,0.18104609
3410061801024,0.059990656,0,,-0.0032549342,-0.0065020324,-0.00069390801,9.7589493,-0.38274899,0.97618002,0.73935199,-0.080252998,-0.66589803,-0.059138,-0.37878643,-1.4626575,0.18104609
3410063820992,0.062010624,0,,0.0047873161,-0.0031672665,0.00095497433,9.7443638,-0.36377499,0.97788399,0.739344,-0.080254003,-0.66590703,-0.059136,-0.37887321,-1.4626828,0.1811341
3410065812256,0.064001888,0,,0.0047873161,-0.0031672665,0.00095497433,9.7443638,-0.36377499,0.97788399,0.739344,-0.080254003,-0.66590703,-0.059136,-0.37887321,-1.4626828,0.1811341
3410067797088,0.06598672,0,,-9.5190259e-05,-0.0016108168,0.00044943974,9.7582531,-0.37019801,0.97691399,0.73934197,-0.080250002,-0.66590899,-0.059133001,-0.3788842,-1.4626857,0.18115468
3410069787264,0.067976896,0,,-9.5190259e-05,-0.0016108168,0.00044943974,9.7582531,-0.37019801,0.97691399,0.73934197,-0.080250002,-0.66590899,-0.059133001,-0.3788842,-1.4626857,0.18115468
3410071856384,0.070046016,0,,-9.5190259e-05,-0.0016108168,0.00044943974,9.7582531,-0.37019801,0.97691399,0.73934197,-0.080250002,-0.66590899,-0.059133001,-0.3788842,-1.4626857,0.18115468
3410073831904,0.072021536,0,,0.0062476157,0.0012954881,-0.0021929363,9.7413921,-0.38489199,0.97094202,0.73934197,-0.080245003,-0.66591001,-0.059133001,-0.37881496,-1.4626885,0.18109346
3410075781280,0.073970912,0,,0.0062476157,0.0012954881,-0.0021929363,9.7413921,-0.38489199,0.97094202,0.73934197,-0.080245003,-0.66591001,-0.059133001,-0.37881496,-1.4626885,0.18109346
3410077788672,0.075978304,0,,0.0034391714,0.0016135569,-0.0023390903,9.7671928,-0.35465398,0.97380298,0.73934603,-0.080233,-0.66590703,-0.059133999,-0.37862308,-1.4626857,0.18091717
3410079833888,0.07802352,0,,0.0034391714,0.0016135569,-0.0023390903,9.7671928,-0.35465398,0.97380298,0.73934603,-0.080233,-0.66590703,-0.059133999,-0.37862308,-1.4626857,0.18091717
